id,period,subject,municipality,settlement,oktmo,water_body,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
1352,2010-11-30,Пермский край,Пермь,г. Пермь,57701000001,вдхр. Воткинское,Взвешенные вещества,0,1,112.0,112.0,ПДК,,,,,,,,
1353,2010-11-30,Пермский край,Пермь,г. Пермь,57701000001,вдхр. Камское,Взвешенные вещества,0,1,207.0,207.0,ПДК,,,,,,,,
1367,2010-11-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,306.0,306.0,ПДК,,,,,,,,
1368,2010-11-30,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,75.0,75.0,ПДК,,,,,,,,
1373,2010-11-30,Свердловская область,Новолялинский городской округ,п. Лобва,65716000151,р. Лобва,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
1374,2010-11-30,Свердловская область,Слободо-Туринский муниципальный район,с. Краснослободское,65639470191,р. Ница,Взвешенные вещества,0,1,80.0,80.0,ПДК,,,,,,,,
1375,2010-12-31,Курганская область,Частоозёрский район,с. Бутырино,37636408101,оз. Бутырино,Взвешенные вещества,0,1,60.0,60.0,ПДК,,,,,,,,
1386,2010-12-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,63.0,63.0,ПДК,,,,,,,,
1390,2011-01-31,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,БПК5,0,1,14.0,14.0,ПДК,,,,,,,,
1405,2011-01-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,62.0,62.0,ПДК,,,,,,,,
1406,2011-01-31,Свердловская область,Серовский городской округ,г. Серов,65756000001,р. Каква,Взвешенные вещества,0,1,248.0,248.0,ПДК,,,,,,,,
1417,2011-02-28,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,БПК5,0,1,54.0,54.0,ПДК,,,,,,,,
1429,2011-02-28,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,35.0,35.0,ПДК,,,,,,,,
1432,2011-02-28,Нижегородская область,Нижний Новгород,г. Нижний Новгород,22701000,р. Ока,Взвешенные вещества,0,1,58.0,58.0,ПДК,,,,,,,,
1506,2011-03-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,199.0,199.0,ПДК,,,,,,,,
1526,2011-04-30,Иркутская область,Иркутский район,с. Урик,25612425101,р. Куда,Взвешенные вещества,0,1,91.0,91.0,ПДК,,,,,,,,
1527,2011-04-30,Кировская область,Слободской район,г. Слободской,33713000,р. Вятка,Взвешенные вещества,0,1,52.0,52.0,ПДК,,,,,,,,
1530,2011-04-30,Курганская область,Частоозёрский район,с. Бутырино,37636408101,оз. Бутырино,Взвешенные вещества,0,1,71.0,71.0,ПДК,,,,,,,,
1541,2011-04-30,Нижегородская область,Нижний Новгород,г. Нижний Новгород,22701000,вдхр. Чебоксарское,Взвешенные вещества,0,1,68.0,68.0,ПДК,,,,,,,,
1542,2011-04-30,Нижегородская область,Нижний Новгород,г. Нижний Новгород,22701000,вдхр. Чебоксарское,Взвешенные вещества,0,1,74.0,74.0,ПДК,,,,,,,,
1543,2011-04-30,Нижегородская область,Дзержинск,г. Дзержинск,22721000001,р. Ока,Взвешенные вещества,0,1,99.0,99.0,ПДК,,,,,,,,
1555,2011-04-30,Пермский край,Чернушинский район,г. Чернушка,57757000001,р. Быстрый Танып,Взвешенные вещества,0,1,87.0,87.0,ПДК,,,,,,,,
1562,2011-04-30,Самарская область,Красноярский район,с. Новый Буян,36628420101,р. Буян,БПК5,0,1,88.0,88.0,ПДК,,,,,,,,
1565,2011-04-30,Самарская область,Красноярский район,с. Новый Буян,36628420101,р. Буян,ХПК,0,1,79.0,79.0,ПДК,,,,,,,,
1567,2011-04-30,Самарская область,Красноярский район,с. Новый Буян,36628420101,р. Буян,БПК5,0,1,51.0,51.0,ПДК,,,,,,,,
1570,2011-04-30,Свердловская область,Арамильский городской округ,г. Арамиль,65729000001,р. Исеть,Взвешенные вещества,0,1,165.0,165.0,ПДК,,,,,,,,
1571,2011-04-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,271.0,271.0,ПДК,,,,,,,,
1572,2011-04-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,106.0,106.0,ПДК,,,,,,,,
1574,2011-04-30,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,126.0,126.0,ПДК,,,,,,,,
1575,2011-04-30,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,136.0,136.0,ПДК,,,,,,,,
1576,2011-04-30,Свердловская область,город Каменск-Уральский,д. Кодинка,65740000106,р. Исеть,Взвешенные вещества,0,1,301.0,301.0,ПДК,,,,,,,,
1577,2011-04-30,Свердловская область,Белоярский городской округ,с. Колюткино,65706000201,р. Исеть,Взвешенные вещества,0,1,228.0,228.0,ПДК,,,,,,,,
1579,2011-04-30,Свердловская область,Сысертский городской округ,п. Двуреченск,65722000181,р. Исеть,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
1580,2011-04-30,Свердловская область,Сысертский городской округ,п. Двуреченск,65722000181,р. Исеть,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
1585,2011-04-30,Свердловская область,Слободо-Туринский муниципальный район,с. Краснослободское,65639470191,р. Ница,Взвешенные вещества,0,1,60.0,60.0,ПДК,,,,,,,,
1587,2011-04-30,Свердловская область,Камышловский городской округ,г. Камышлов,65741000001,р. Пышма,Взвешенные вещества,0,1,56.0,56.0,ПДК,,,,,,,,
1588,2011-04-30,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
1589,2011-04-30,Свердловская область,городской округ Верхотурский,с. Прокопьевская Салда,65709000346,р. Салда,Взвешенные вещества,0,1,57.0,57.0,ПДК,,,,,,,,
1596,2011-04-30,Свердловская область,Нижнетуринский городской округ,д. Новая Тура,65715000116,р. Тура,Взвешенные вещества,0,1,58.0,58.0,ПДК,,,,,,,,
1612,2011-05-31,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,БПК5,0,1,27.0,27.0,ПДК,,,,,,,,
1617,2011-05-31,Курганская область,Частоозёрский район,с. Бутырино,37636408101,оз. Бутырино,Взвешенные вещества,0,1,78.0,78.0,ПДК,,,,,,,,
1618,2011-05-31,Курганская область,Шадринск,г. Шадринск,37705000001,р. Исеть,Взвешенные вещества,0,1,58.0,58.0,ПДК,,,,,,,,
1626,2011-05-31,Самарская область,Красноярский район,с. Новый Буян,36628420101,пруд Н. Буян,БПК5,0,1,179.0,179.0,ПДК,,,,,,,,
1630,2011-05-31,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ирбит,Взвешенные вещества,0,1,78.0,78.0,ПДК,,,,,,,,
1631,2011-05-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,97.0,97.0,ПДК,,,,,,,,
1632,2011-05-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,127.0,127.0,ПДК,,,,,,,,
1633,2011-05-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,91.0,91.0,ПДК,,,,,,,,
1634,2011-05-31,Свердловская область,городской округ Богданович,г. Богданович,65707000001,р. Кунара,Взвешенные вещества,0,1,62.0,62.0,ПДК,,,,,,,,
1635,2011-05-31,Свердловская область,Новолялинский городской округ,п. Лобва,65716000151,р. Лобва,Взвешенные вещества,0,1,65.0,65.0,ПДК,,,,,,,,
1637,2011-05-31,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ница,Взвешенные вещества,0,1,76.0,76.0,ПДК,,,,,,,,
1638,2011-05-31,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ница,Взвешенные вещества,0,1,89.0,89.0,ПДК,,,,,,,,
1639,2011-05-31,Свердловская область,Слободо-Туринский муниципальный район,с. Краснослободское,65639470191,р. Ница,Взвешенные вещества,0,1,134.0,134.0,ПДК,,,,,,,,
1640,2011-05-31,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,56.0,56.0,ПДК,,,,,,,,
1643,2011-05-31,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
1644,2011-05-31,Свердловская область,городской округ Краснотурьинск,г. Краснотурьинск,65745000001,р. Турья,Взвешенные вещества,0,1,54.0,54.0,ПДК,,,,,,,,
1649,2011-06-30,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,БПК5,0,1,40.0,40.0,ПДК,,,,,,,,
1654,2011-06-30,Магаданская область,Тенькинский,п. Транспортный,44716000116,р. Омчак,Взвешенные вещества,0,1,273.0,273.0,ПДК,,,,,,,,
1661,2011-06-30,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,24.0,24.0,ПДК,,,,,,,,
1665,2011-06-30,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ница,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
1666,2011-06-30,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ница,Взвешенные вещества,0,1,101.0,101.0,ПДК,,,,,,,,
1667,2011-06-30,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,90.0,90.0,ПДК,,,,,,,,
1668,2011-06-30,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,115.0,115.0,ПДК,,,,,,,,
1671,2011-06-30,Свердловская область,Слободо-Туринский муниципальный район,с. Тимофеево,65639460161,р. Тура,Взвешенные вещества,0,1,83.0,83.0,ПДК,,,,,,,,
1673,2011-07-31,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,БПК5,0,1,20.0,20.0,ПДК,,,,,,,,
1685,2011-07-31,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,21.0,21.0,ПДК,,,,,,,,
1688,2011-07-31,Пермский край,Оханский район,г. Оханск,57729000001,вдхр. Воткинское,Взвешенные вещества,0,1,50.0,50.0,ПДК,,,,,,,,
1697,2011-07-31,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,51.0,51.0,ПДК,,,,,,,,
1698,2011-07-31,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,101.0,101.0,ПДК,,,,,,,,
1703,2011-08-31,Иркутская область,Братский район,с. Кобляково,25604422101,р. Вихорева,Взвешенные вещества,0,1,55.0,55.0,ПДК,,,,,,,,
1708,2011-08-31,Курганская область,Каргапольский район,рп. Каргаполье,37610151051,р. Миасс,Взвешенные вещества,0,1,81.0,81.0,ПДК,,,,,,,,
1716,2011-08-31,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,38.0,38.0,ПДК,,,,,,,,
1729,2011-09-30,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,БПК5,0,1,32.0,32.0,ПДК,,,,,,,,
1744,2011-09-30,Республика Северная Осетия-Алания,Пригородный,с. Камбилеевское,90640420101,р. Камбилеевка,БПК5,0,1,42.0,42.0,ПДК,,,,,,,,
1745,2011-09-30,Республика Северная Осетия-Алания,Пригородный,с. Камбилеевское,90640420101,р. Камбилеевка,БПК5,0,1,48.0,48.0,ПДК,,,,,,,,
1746,2011-09-30,Республика Северная Осетия-Алания,Пригородный,с. Камбилеевское,90640420101,р. Камбилеевка,БПК5,0,1,44.0,44.0,ПДК,,,,,,,,
1750,2011-09-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,398.0,398.0,ПДК,,,,,,,,
1751,2011-09-30,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ница,Взвешенные вещества,0,1,117.0,117.0,ПДК,,,,,,,,
1781,2011-10-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,198.0,198.0,ПДК,,,,,,,,
1782,2011-10-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,59.0,59.0,ПДК,,,,,,,,
1783,2011-10-31,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,72.0,72.0,ПДК,,,,,,,,
1793,2011-11-30,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,33.0,33.0,ПДК,,,,,,,,
1807,2011-11-30,Пермский край,Кунгур,г. Кунгур,57722000001,р. Сылва,Взвешенные вещества,0,1,139.0,139.0,ПДК,,,,,,,,
1808,2011-11-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,88.0,88.0,ПДК,,,,,,,,
1830,2011-12-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,112.0,112.0,ПДК,,,,,,,,
1837,2011-12-31,Свердловская область,городской округ Красноуфимск,г. Красноуфимск,65747000001,р. Уфа,Взвешенные вещества,0,1,132.0,132.0,ПДК,,,,,,,,
1851,2012-01-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,113.0,113.0,ПДК,,,,,,,,
1866,2012-02-29,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,БПК5,0,1,30.0,30.0,ПДК,,,,,,,,
1873,2012-02-29,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,91.0,91.0,ПДК,,,,,,,,
1894,2012-02-29,Пермский край,Карагайский район,с. Рождественск,57622434101,р. Обва,Взвешенные вещества,0,1,101.0,101.0,ПДК,,,,,,,,
1897,2012-02-29,Приморский край,Арсеньевский,г. Арсеньев,5703000001,р. Дачная,БПК5,0,1,30.0,30.0,ПДК,,,,,,,,
1911,2012-02-29,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Пышма,Взвешенные вещества,0,1,163.0,163.0,ПДК,,,,,,,,
1928,2012-03-31,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,БПК5,0,1,25.0,25.0,ПДК,,,,,,,,
1967,2012-03-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,115.0,115.0,ПДК,,,,,,,,
1997,2012-03-31,Тульская область,Город Новомосковск,г. Новомосковск,70724000001,вдхр. Шатское,ХПК,0,1,67.0,67.0,ПДК,,,,,,,,
2012,2012-04-30,Иркутская область,Свирск,г. Свирск,25746000001,вдхр. Братское,Взвешенные вещества,0,1,257.0,257.0,ПДК,,,,,,,,
2014,2012-04-30,Иркутская область,Свирск,г. Свирск,25746000001,вдхр. Братское,Взвешенные вещества,0,1,138.0,138.0,ПДК,,,,,,,,
2027,2012-04-30,Нижегородская область,Сергачский район,с. Камкино,22648428101,р. Пьяна,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
2028,2012-04-30,Нижегородская область,Лысковский район,с. Семово,22640416171,р. Сундовик,Взвешенные вещества,0,1,126.0,126.0,ПДК,,,,,,,,
2037,2012-04-30,Пермский край,Пермь,г. Пермь,57701000001,вдхр. Воткинское,Взвешенные вещества,0,1,60.0,60.0,ПДК,,,,,,,,
2038,2012-04-30,Пермский край,Березники,г. Березники,57708000001,вдхр. Камское,Взвешенные вещества,0,1,179.0,179.0,ПДК,,,,,,,,
2044,2012-04-30,Пермский край,Карагайский район,с. Рождественск,57622434101,р. Обва,Взвешенные вещества,0,1,200.0,200.0,ПДК,,,,,,,,
2047,2012-04-30,Республика Марий Эл,Звениговский район,пгт. Красногорский,88612162051,р. Илеть,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
2053,2012-04-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,71.0,71.0,ПДК,,,,,,,,
2054,2012-04-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,75.0,75.0,ПДК,,,,,,,,
2055,2012-04-30,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,50.0,50.0,ПДК,,,,,,,,
2056,2012-04-30,Свердловская область,Белоярский городской округ,с. Колюткино,65706000201,р. Исеть,Взвешенные вещества,0,1,70.0,70.0,ПДК,,,,,,,,
2057,2012-04-30,Свердловская область,Новолялинский городской округ,г. Новая Ляля,65716000001,р. Ляля,Взвешенные вещества,0,1,60.0,60.0,ПДК,,,,,,,,
2066,2012-04-30,Свердловская область,городской округ Верхний Тагил,г. Верхний Тагил,65733000001,р. Тагил,Взвешенные вещества,0,1,70.0,70.0,ПДК,,,,,,,,
2067,2012-04-30,Свердловская область,городской округ Верхотурский,г. Верхотурье,65709000001,р. Тура,Взвешенные вещества,0,1,111.0,111.0,ПДК,,,,,,,,
2069,2012-04-30,Свердловская область,городской округ Красноуфимск,г. Красноуфимск,65747000001,р. Уфа,Взвешенные вещества,0,1,94.0,94.0,ПДК,,,,,,,,
2077,2012-04-30,Удмуртская Республика,Граховский,с. Грахово,94612422101,р. Адамка,Взвешенные вещества,0,1,143.0,143.0,ПДК,,,,,,,,
2078,2012-04-30,Удмуртская Республика,Граховский,с. Грахово,94612422101,р. Адамка,Взвешенные вещества,0,1,139.0,139.0,ПДК,,,,,,,,
2079,2012-04-30,Удмуртская Республика,Граховский,с. Грахово,94612422101,р. Адамка,Взвешенные вещества,0,1,451.0,451.0,ПДК,,,,,,,,
2080,2012-04-30,Удмуртская Республика,Сарапул,г. Сарапул,94740000001,р. Кама,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
2081,2012-04-30,Удмуртская Республика,Воткинский,д. Гавриловка,94608420101,р. Сива,Взвешенные вещества,0,1,69.0,69.0,ПДК,,,,,,,,
2082,2012-04-30,Удмуртская Республика,Воткинский,д. Гавриловка,94608420101,р. Сива,Взвешенные вещества,0,1,193.0,193.0,ПДК,,,,,,,,
2083,2012-04-30,Удмуртская Республика,Воткинский,д. Гавриловка,94608420101,р. Сива,Взвешенные вещества,0,1,134.0,134.0,ПДК,,,,,,,,
2087,2012-04-30,Чувашская Республика - Чувашия,Алатырь,г. Алатырь,97704000001,р. Алатырь,Взвешенные вещества,0,1,173.0,173.0,ПДК,,,,,,,,
2088,2012-05-31,Иркутская область,Свирск,г. Свирск,25746000001,вдхр. Братское,Взвешенные вещества,0,1,123.0,123.0,ПДК,,,,,,,,
2089,2012-05-31,Иркутская область,Свирск,г. Свирск,25746000001,вдхр. Братское,Взвешенные вещества,0,1,77.0,77.0,ПДК,,,,,,,,
2090,2012-05-31,Иркутская область,Свирск,г. Свирск,25746000001,вдхр. Братское,Взвешенные вещества,0,1,86.0,86.0,ПДК,,,,,,,,
2091,2012-05-31,Иркутская область,Свирск,г. Свирск,25746000001,вдхр. Братское,Взвешенные вещества,0,1,63.0,63.0,ПДК,,,,,,,,
2092,2012-05-31,Иркутская область,Иркутский район,с. Урик,25612425101,р. Куда,Взвешенные вещества,0,1,78.0,78.0,ПДК,,,,,,,,
2111,2012-05-31,Свердловская область,Белоярский городской округ,с. Колюткино,65706000201,р. Исеть,Взвешенные вещества,0,1,105.0,105.0,ПДК,,,,,,,,
2117,2012-05-31,Свердловская область,городской округ Первоуральск,г. Первоуральск,65753000001,р. Чусовая,Взвешенные вещества,0,1,96.0,96.0,ПДК,,,,,,,,
2122,2012-06-30,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,БПК5,0,1,21.0,21.0,ПДК,,,,,,,,
2123,2012-06-30,Иркутская область,Свирск,г. Свирск,25746000001,вдхр. Братское (р. Ангара),Взвешенные вещества,0,1,61.0,61.0,ПДК,,,,,,,,
2124,2012-06-30,Иркутская область,Иркутск,г. Иркутск,25701000001,р. Ангара,Взвешенные вещества,0,1,58.0,58.0,ПДК,,,,,,,,
2125,2012-06-30,Иркутская область,Иркутск,г. Иркутск,25701000001,р. Ангара,Взвешенные вещества,0,1,78.0,78.0,ПДК,,,,,,,,
2126,2012-06-30,Иркутская область,Иркутск,г. Иркутск,25701000001,р. Иркут,Взвешенные вещества,0,1,73.0,73.0,ПДК,,,,,,,,
2127,2012-06-30,Иркутская область,Иркутск,г. Иркутск,25701000001,р. Иркут,Взвешенные вещества,0,1,74.0,74.0,ПДК,,,,,,,,
2128,2012-06-30,Иркутская область,Ангарский район,г. Ангарск,25703000001,р. Китой,Взвешенные вещества,0,1,79.0,79.0,ПДК,,,,,,,,
2129,2012-06-30,Иркутская область,Ангарский район,г. Ангарск,25703000001,р. Китой,Взвешенные вещества,0,1,72.0,72.0,ПДК,,,,,,,,
2139,2012-06-30,Пермский край,Краснокамский район,г. Краснокамск,57720000001,вдхр. Воткинское (р. Кама),Взвешенные вещества,0,1,62.0,62.0,ПДК,,,,,,,,
2151,2012-06-30,Свердловская область,городской округ Заречный,г. Заречный,65737000001,вдхр. Белоярское (р. Пышма),Взвешенные вещества,0,1,71.0,71.0,ПДК,,,,,,,,
2162,2012-06-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,оз. Шарташ,Взвешенные вещества,0,1,76.0,76.0,ПДК,,,,,,,,
2163,2012-06-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,60.0,60.0,ПДК,,,,,,,,
2165,2012-06-30,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,74.0,74.0,ПДК,,,,,,,,
2172,2012-07-31,Иркутская область,Ангарский район,г. Ангарск,25703000001,р. Китой,Взвешенные вещества,0,1,95.0,95.0,ПДК,,,,,,,,
2173,2012-07-31,Иркутская область,Ангарский район,г. Ангарск,25703000001,р. Китой,Взвешенные вещества,0,1,88.0,88.0,ПДК,,,,,,,,
2189,2012-07-31,Пермский край,Чердынский район,п. Рябинино,57756000191,р. Вишера,Взвешенные вещества,0,1,54.0,54.0,ПДК,,,,,,,,
2199,2012-07-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,71.0,71.0,ПДК,,,,,,,,
2200,2012-07-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,72.0,72.0,ПДК,,,,,,,,
2201,2012-07-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,77.0,77.0,ПДК,,,,,,,,
2202,2012-07-31,Свердловская область,Белоярский городской округ,с. Колюткино,65706000201,р. Исеть,Взвешенные вещества,0,1,59.0,59.0,ПДК,,,,,,,,
2207,2012-08-31,Курганская область,Шадринск,г. Шадринск,37705000001,р. Исеть,Взвешенные вещества,0,1,54.0,54.0,ПДК,,,,,,,,
2209,2012-08-31,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,29.0,29.0,ПДК,,,,,,,,
2213,2012-08-31,Пермский край,Еловский район,с. Елово,57618407101,вдхр. Воткинское,Взвешенные вещества,0,1,91.0,91.0,ПДК,,,,,,,,
2214,2012-08-31,Пермский край,Чайковский район,г. Чайковский,57735000001,р. Кама,Взвешенные вещества,0,1,65.0,65.0,ПДК,,,,,,,,
2227,2012-08-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,75.0,75.0,ПДК,,,,,,,,
2230,2012-08-31,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,65.0,65.0,ПДК,,,,,,,,
2231,2012-08-31,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,59.0,59.0,ПДК,,,,,,,,
2242,2012-09-30,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,БПК5,0,1,23.0,23.0,ПДК,,,,,,,,
2268,2012-10-31,Курганская область,Шадринск,г. Шадринск,37705000001,р. Исеть,Взвешенные вещества,0,1,54.0,54.0,ПДК,,,,,,,,
2287,2012-10-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,74.0,74.0,ПДК,,,,,,,,
2288,2012-10-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,111.0,111.0,ПДК,,,,,,,,
2289,2012-10-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,101.0,101.0,ПДК,,,,,,,,
2290,2012-10-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,187.0,187.0,ПДК,,,,,,,,
2291,2012-10-31,Свердловская область,Новолялинский городской округ,п. Лобва,65716000151,р. Лобва,Взвешенные вещества,0,1,89.0,89.0,ПДК,,,,,,,,
2292,2012-10-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Патрушиха,Взвешенные вещества,0,1,110.0,110.0,ПДК,,,,,,,,
2299,2012-11-30,Курганская область,Шадринск,г. Шадринск,37705000001,р. Исеть,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
2301,2012-11-30,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,22.0,22.0,ПДК,,,,,,,,
2315,2012-11-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,64.0,64.0,ПДК,,,,,,,,
2320,2012-12-31,Курганская область,Частоозёрский район,с. Бутырино,37636408101,оз. Бутырино,Взвешенные вещества,0,1,82.0,82.0,ПДК,,,,,,,,
2321,2012-12-31,Курганская область,Каргапольский район,рп. Каргаполье,37610151051,р. Миасс,Взвешенные вещества,0,1,83.0,83.0,ПДК,,,,,,,,
2332,2012-12-31,Пермский край,Карагайский район,с. Рождественск,57622434101,р. Обва,Взвешенные вещества,0,1,60.0,60.0,ПДК,,,,,,,,
2343,2012-12-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,81.0,81.0,ПДК,,,,,,,,
