subject,total_cases,avg_concentration,avg_exceed_ratio,records,municipality,settlement,OKTMO,location
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,п. Туртас,71648445101,"Тюменская область, п. Туртас"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Покровское,71658445101,"Тюменская область, с. Покровское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Иевлево,71658420101,"Тюменская область, с. Иевлево"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Велижаны,71632420101,"Тюменская область, с. Велижаны"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Демьянское,71648415101,"Тюменская область, с. Демьянское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,п. Туртас,71648445101,"Тюменская область, п. Туртас"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Упоровский район,с. Коркино,71650430101,"Тюменская область, с. Коркино"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Иевлево,71658420101,"Тюменская область, с. Иевлево"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Нижняя Тавда,71632450101,"Тюменская область, с. Нижняя Тавда"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Богандинское,71644416111,"Тюменская область, с. Богандинское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Демьянское,71648415101,"Тюменская область, с. Демьянское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Упоровский район,с. Коркино,71650430101,"Тюменская область, с. Коркино"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,п. Туртас,71648445101,"Тюменская область, п. Туртас"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Покровское,71658445101,"Тюменская область, с. Покровское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Иевлево,71658420101,"Тюменская область, с. Иевлево"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Велижаны,71632420101,"Тюменская область, с. Велижаны"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Демьянское,71648415101,"Тюменская область, с. Демьянское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Покровское,71658445101,"Тюменская область, с. Покровское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Иевлево,71658420101,"Тюменская область, с. Иевлево"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Нижняя Тавда,71632450101,"Тюменская область, с. Нижняя Тавда"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Велижаны,71632420101,"Тюменская область, с. Велижаны"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Уват,71648450101,"Тюменская область, с. Уват"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Велижаны,71632420101,"Тюменская область, с. Велижаны"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольский район,д. Чукманка,71642420131,"Тюменская область, д. Чукманка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Демьянское,71648415101,"Тюменская область, с. Демьянское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Демьянское,71648415101,"Тюменская область, с. Демьянское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольский район,д. Чукманка,71642420131,"Тюменская область, д. Чукманка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Велижаны,71632420101,"Тюменская область, с. Велижаны"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,рп. Боровский,71644412101,"Тюменская область, рп. Боровский"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Демьянское,71648415101,"Тюменская область, с. Демьянское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Уват,71648450101,"Тюменская область, с. Уват"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Иевлево,71658420101,"Тюменская область, с. Иевлево"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Велижаны,71632420101,"Тюменская область, с. Велижаны"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольский район,д. Чукманка,71642420131,"Тюменская область, д. Чукманка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Демьянское,71648415101,"Тюменская область, с. Демьянское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Нижняя Тавда,71632450101,"Тюменская область, с. Нижняя Тавда"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольский район,д. Чукманка,71642420131,"Тюменская область, д. Чукманка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Демьянское,71648415101,"Тюменская область, с. Демьянское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Уват,71648450101,"Тюменская область, с. Уват"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Иевлево,71658420101,"Тюменская область, с. Иевлево"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Велижаны,71632420101,"Тюменская область, с. Велижаны"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Уват,71648450101,"Тюменская область, с. Уват"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Демьянское,71648415101,"Тюменская область, с. Демьянское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тазовский муниципальный район,п. Тазовский,71923401101,"Тюменская область, п. Тазовский"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Богандинское,71644416111,"Тюменская область, с. Богандинское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Покровское,71658445101,"Тюменская область, с. Покровское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Иевлево,71658420101,"Тюменская область, с. Иевлево"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Богандинское,71644416111,"Тюменская область, с. Богандинское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Богандинское,71644416111,"Тюменская область, с. Богандинское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Надымский муниципальный район,г. Надым,71936000001,"Тюменская область, г. Надым"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Велижаны,71632420101,"Тюменская область, с. Велижаны"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Уват,71648450101,"Тюменская область, с. Уват"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольский район,д. Чукманка,71642420131,"Тюменская область, д. Чукманка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,рп. Боровский,71644412101,"Тюменская область, рп. Боровский"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Демьянское,71648415101,"Тюменская область, с. Демьянское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольский район,д. Чукманка,71642420131,"Тюменская область, д. Чукманка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Уват,71648450101,"Тюменская область, с. Уват"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Покровское,71658445101,"Тюменская область, с. Покровское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Велижаны,71632420101,"Тюменская область, с. Велижаны"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольский район,д. Чукманка,71642420131,"Тюменская область, д. Чукманка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Нижняя Тавда,71632450101,"Тюменская область, с. Нижняя Тавда"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Покровское,71658445101,"Тюменская область, с. Покровское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,пгт. Уренгой,71920159051,"Тюменская область, пгт. Уренгой"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Надымский муниципальный район,г. Надым,71936000001,"Тюменская область, г. Надым"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Надымский муниципальный район,г. Надым,71936000001,"Тюменская область, г. Надым"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Велижаны,71632420101,"Тюменская область, с. Велижаны"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Демьянское,71648415101,"Тюменская область, с. Демьянское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольский район,д. Чукманка,71642420131,"Тюменская область, д. Чукманка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,г. Тарко-Сале,71920105001,"Тюменская область, г. Тарко-Сале"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,г. Тарко-Сале,71920105001,"Тюменская область, г. Тарко-Сале"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,пгт. Уренгой,71920159051,"Тюменская область, пгт. Уренгой"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,пгт. Уренгой,71920159051,"Тюменская область, пгт. Уренгой"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Надымский муниципальный район,пгт. Пангоды,71916156051,"Тюменская область, пгт. Пангоды"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Надымский муниципальный район,пгт. Пангоды,71916156051,"Тюменская область, пгт. Пангоды"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольский район,д. Чукманка,71642420131,"Тюменская область, д. Чукманка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,г. Тарко-Сале,71920105001,"Тюменская область, г. Тарко-Сале"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Надымский муниципальный район,г. Надым,71936000001,"Тюменская область, г. Надым"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Ярковский район,с. Покровское,71658445101,"Тюменская область, с. Покровское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Уватский район,с. Демьянское,71648415101,"Тюменская область, с. Демьянское"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Надымский муниципальный район,пгт. Пангоды,71916156051,"Тюменская область, пгт. Пангоды"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,с. Самбург,71920407000,"Тюменская область, с. Самбург"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольск,г. Тобольск,71710000001,"Тюменская область, г. Тобольск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Нижняя Тавда,71632450101,"Тюменская область, с. Нижняя Тавда"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,г. Тарко-Сале,71920105001,"Тюменская область, г. Тарко-Сале"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,пгт. Уренгой,71920159051,"Тюменская область, пгт. Уренгой"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Надымский муниципальный район,г. Надым,71936000001,"Тюменская область, г. Надым"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Нижнетавдинский район,с. Велижаны,71632420101,"Тюменская область, с. Велижаны"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,г. Тарко-Сале,71920105001,"Тюменская область, г. Тарко-Сале"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,с. Самбург,71920407000,"Тюменская область, с. Самбург"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,с. Самбург,71920407000,"Тюменская область, с. Самбург"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Надымский муниципальный район,пгт. Пангоды,71916156051,"Тюменская область, пгт. Пангоды"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Надымский муниципальный район,пгт. Пангоды,71916156051,"Тюменская область, пгт. Пангоды"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Шурышкарский муниципальный район,с. Мужи,71926412101,"Тюменская область, с. Мужи"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Заводоуковский район,г. Заводоуковск,71703000001,"Тюменская область, г. Заводоуковск"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,с. Салаирка,71644470101,"Тюменская область, с. Салаирка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюмень,г. Тюмень,71701000001,"Тюменская область, г. Тюмень"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тюменский район,рп. Богандинский,71644410101,"Тюменская область, рп. Богандинский"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Тобольский район,д. Чукманка,71642420131,"Тюменская область, д. Чукманка"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,г. Тарко-Сале,71920105001,"Тюменская область, г. Тарко-Сале"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,пгт. Уренгой,71920159051,"Тюменская область, пгт. Уренгой"
