subject,total_cases,avg_concentration,avg_exceed_ratio,records,municipality,settlement,OKTMO
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,пгт. Пангоды,71916156051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Шурышкарский муниципальный район,с. Мужи,71926412101
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Шурышкарский муниципальный район,с. Горки,71926406
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,с. Ныда,71916404000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,г. Надым,71936000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,г. Тарко-Сале,71920105001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,пгт. Пангоды,71916156051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,пгт. Пангоды,71916156051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,пгт. Пангоды,71916156051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,пгт. Пангоды,71916156051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Тазовский муниципальный район,п. Тазовский,71923401101
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Тазовский муниципальный район,п. Тазовский,71923401101
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,г. Тарко-Сале,71920105001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,пгт. Уренгой,71920159051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,с. Самбург,71920407000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,пгт. Пангоды,71916156051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,пгт. Пангоды,71916156051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Шурышкарский муниципальный район,с. Мужи,71926412101
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Шурышкарский муниципальный район,с. Горки,71926406
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,с. Ныда,71916404000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Тазовский муниципальный район,с. Находка,71923409000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Тазовский муниципальный район,с. Находка,71923409000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Красноселькупский муниципальный район,с. Красноселькуп,71913406000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,г. Тарко-Сале,71920105001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,г. Тарко-Сале,71920105001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,пгт. Уренгой,71920159051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,с. Самбург,71920407000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,г. Тарко-Сале,71920105001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,пгт. Уренгой,71920159051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,пгт. Уренгой,71920159051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Красноселькупский муниципальный район,с. Красноселькуп,71913406000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Шурышкарский муниципальный район,с. Горки,71926406
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Тазовский муниципальный район,с. Находка,71923409000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Тазовский муниципальный район,п. Тазовский,71923401101
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,г. Тарко-Сале,71920105001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,пгт. Уренгой,71920159051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,пгт. Пангоды,71916156051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,пгт. Пангоды,71916156051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,с. Ныда,71916404000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,г. Надым,71936000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Тазовский муниципальный район,с. Находка,71923409000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Красноселькупский муниципальный район,с. Красноселькуп,71913406000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,пгт. Уренгой,71920159051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Шурышкарский муниципальный район,с. Горки,71926406
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,г. Надым,71936000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Шурышкарский муниципальный район,с. Мужи,71926412101
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Тазовский муниципальный район,п. Тазовский,71923401101
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,г. Тарко-Сале,71920105001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,с. Самбург,71920407000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,пгт. Уренгой,71920159051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,с. Ныда,71916404000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Шурышкарский муниципальный район,с. Мужи,71926412101
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,с. Самбург,71920407000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,с. Самбург,71920407000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,п. Лонгъюган,71916403101
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Красноселькупский муниципальный район,с. Красноселькуп,71913406000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,г. Тарко-Сале,71920105001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,пгт. Уренгой,71920159051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Салехард,г. Салехард,71951000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Новый Уренгой,г. Новый Уренгой,71956000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Красноселькупский муниципальный район,с. Красноселькуп,71634411106
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Красноселькупский муниципальный район,с. Красноселькуп,71634411106
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,г. Тарко-Сале,71920105001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,пгт. Уренгой,71920159051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,с. Самбург,71920407000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,г. Надым,71936000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,пгт. Пангоды,71916156051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,г. Тарко-Сале,71920105001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Красноселькупский муниципальный район,с. Красноселькуп,71634411106
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Красноселькупский муниципальный район,с. Красноселькуп,71634411106
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,с. Ныда,71916404000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,с. Ныда,71916404000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,г. Тарко-Сале,71920105001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,пгт. Уренгой,71920159051
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Пуровский муниципальный район,с. Самбург,71920407000
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Надымский муниципальный район,г. Надым,71936000001
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Красноселькупский муниципальный район,с. Красноселькуп,71634411106
Ямало-Ненецкий автономный округ (Тюменская область),227,75.73568281938326,9804.726368159205,227,Красноселькупский муниципальный район,с. Красноселькуп,71634411106
Республика Марий Эл,3,47.25,0.0,3,Горномарийский район,д. Красное Селище,88608455161
Республика Марий Эл,3,47.25,0.0,3,Юринский район,с. Марьино,88656466101
Республика Марий Эл,3,47.25,0.0,3,Звениговский район,пгт. Красногорский,88612162051
Республика Адыгея (Адыгея),2,5683.0,500.0,2,Городской округ Майкоп,г. Майкоп,79701000001
Республика Адыгея (Адыгея),2,5683.0,500.0,2,Городской округ Майкоп,г. Майкоп,79701000001
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Борзинский район,с. Соловьевск,76609464101
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Улан-Удэ,г. Улан-Удэ,81701000001
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Закаменский район,г. Закаменск,81621101001
Республика Бурятия,16,56.875,32242.85714285714,16,Борзинский район,с. Соловьевск,76609464101
Томская область,1,100.0,0.0,1,Каргасокский район,с. Новый Васюган,69624440101
Новгородская область,7,58.142857142857146,5055.888888888889,7,Чудовский муниципальный район,д. Торфяное,49650430201
Новгородская область,7,58.142857142857146,5055.888888888889,7,Чудовский муниципальный район,д. Торфяное,49650430201
Новгородская область,7,58.142857142857146,5055.888888888889,7,Шимский муниципальный район,рп. Шимск,49655151051
Новгородская область,7,58.142857142857146,5055.888888888889,7,Шимский муниципальный район,рп. Шимск,49655151051
Новгородская область,7,58.142857142857146,5055.888888888889,7,Шимский муниципальный район,рп. Шимск,49655151051
Новгородская область,7,58.142857142857146,5055.888888888889,7,Шимский муниципальный район,рп. Шимск,49655151051
Новгородская область,7,58.142857142857146,5055.888888888889,7,Чудовский муниципальный район,д. Сябреницы,49650430196
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Талдомский,рп. Вербилки,46778000056
Московская область,46,17.961351351351357,286.5,37,Домодедово,д. Новлянское,46709000491
Московская область,46,17.961351351351357,286.5,37,Домодедово,д. Новлянское,46709000491
Московская область,46,17.961351351351357,286.5,37,Домодедово,д. Истомиха,46709000291
Московская область,46,17.961351351351357,286.5,37,Домодедово,д. Истомиха,46709000291
Московская область,46,17.961351351351357,286.5,37,Раменский,д. Плетениха,46648434161
Московская область,46,17.961351351351357,286.5,37,Раменский,д. Плетениха,46648434161
Московская область,46,17.961351351351357,286.5,37,Раменский,д. Малое Саврасово,46648434151
Московская область,46,17.961351351351357,286.5,37,Рошаль,г. Рошаль,46786000006
Московская область,46,17.961351351351357,286.5,37,Рошаль,г. Рошаль,46786000006
Московская область,46,17.961351351351357,286.5,37,Серпухов,г. Серпухов,46770000001
Московская область,46,17.961351351351357,286.5,37,Рошаль,г. Рошаль,46786000006
Московская область,46,17.961351351351357,286.5,37,Щёлковский,г. Щелково,46788000001
Московская область,46,17.961351351351357,286.5,37,Одинцовский,д. Большое Сареево,46755000189
Московская область,46,17.961351351351357,286.5,37,Щёлковский,г. Щелково,46788000001
Московская область,46,17.961351351351357,286.5,37,Щёлковский,г. Щелково,46788000001
Московская область,46,17.961351351351357,286.5,37,Королёв,г. Королев,46734000001
Московская область,46,17.961351351351357,286.5,37,Королёв,г. Королев,46734000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Сургут,г. Сургут,71876000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Сургут,г. Сургут,71876000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Сургут,г. Сургут,71876000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Сургут,г. Сургут,71876000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Нижневартовск,г. Нижневартовск,71875000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Нефтеюганск,г. Нефтеюганск,71874000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Нефтеюганск,г. Нефтеюганск,71874000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Нефтеюганск,г. Нефтеюганск,71874000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Нефтеюганск,г. Нефтеюганск,71874000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Нефтеюганск,г. Нефтеюганск,71874000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Лангепас,г. Лангепас,71872000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Лангепас,г. Лангепас,71872000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Лангепас,г. Лангепас,71872000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Нижневартовск,г. Нижневартовск,71875000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Белоярский район,р-н. Белоярский,71811151001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Сургут,г. Сургут,71876000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Сургут,г. Сургут,71876000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Нижневартовск,г. Нижневартовск,71875000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Нефтеюганск,г. Нефтеюганск,71874000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Нефтеюганск,г. Нефтеюганск,71874000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Урай,г. Урай,71878000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Урай,г. Урай,71878000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Урай,г. Урай,71878000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Урай,г. Урай,71878000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Берёзовский район,пгт. Березово,71812151051
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Берёзовский район,пгт. Березово,71812151051
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Сургутский район,г. Лянтор,71826105001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Урай,г. Урай,71878000001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Берёзовский район,пгт. Березово,71812151051
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Берёзовский район,пгт. Березово,71812151051
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Сургутский район,г. Лянтор,71826105001
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Октябрьский район,пгт. Октябрьское,71821151
Ханты-Мансийский автономный округ - Югра (Тюменская область),93,41.43032258064516,12706.382978723404,93,Кондинский район,с. Болчары,71816408101
