id,period,okato,subject,river_basin,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
6403,2016-10-31,5000000000,Приморский край,р. Амур,Алюминий,4,8,10.0,30.0,ПДК,Алюминий,4,0.04,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.2
6404,2016-10-31,5000000000,Приморский край,"малые реки, озера, водохранилища",Марганец,4,1,44.0,44.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.44
6405,2016-10-31,5000000000,Приморский край,"малые реки, озера, водохранилища",Цинк,3,1,14.0,14.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.14
6406,2016-10-31,81000000000,Республика Бурятия,р. Енисей,Фториды,3,2,14.0,18.0,ПДК,Фториды,3,0.75,2010-01-18,2099-12-31,Росрыболовство-2010,true,13.5
6407,2016-10-31,87000000000,Республика Коми,р. Печора,Марганец,4,1,49.0,49.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.49
6408,2016-10-31,89000000000,Республика Мордовия,р. Волга,Аммоний-ион,4,2,23.0,24.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,9.600000000000001
6409,2016-10-31,36000000000,Самарская область,р. Волга,БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
6410,2016-10-31,64000000000,Сахалинская область,"малые реки, озера, водохранилища",Аммоний-ион,4,1,10.0,10.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.0
6411,2016-10-31,65000000000,Свердловская область,р. Кама,Аммоний-ион,4,1,10.0,10.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.0
6412,2016-10-31,65000000000,Свердловская область,р. Кама,Марганец,4,1,49.0,49.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.49
6413,2016-10-31,65000000000,Свердловская область,р. Кама,Взвешенные вещества,0,2,21.0,24.0,ПДК,,,,,,,,
6414,2016-10-31,65000000000,Свердловская область,р. Тобол,Взвешенные вещества,0,15,11.0,39.0,ПДК,,,,,,,,
6415,2016-10-31,65000000000,Свердловская область,р. Тобол,Аммоний-ион,4,2,11.0,13.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,5.2
6416,2016-10-31,65000000000,Свердловская область,р. Тобол,Нитрит-ионы,4э,3,13.0,24.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.48
6417,2016-10-31,66000000000,Смоленская область,р. Днепр,Фосфаты,4э,1,14.0,14.0,ПДК,Фосфаты,4э,0.2,2010-01-18,2099-12-31,Росрыболовство-2010,true,2.8000000000000003
6418,2016-10-31,66000000000,Смоленская область,р. Днепр,Аммоний-ион,4,2,11.0,11.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.4
6419,2016-10-31,66000000000,Смоленская область,р. Днепр,Нитрит-ионы,4э,1,13.0,13.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.26
6420,2016-10-31,94000000000,Удмуртская Республика,р. Кама,Взвешенные вещества,0,1,37.0,37.0,ПДК,,,,,,,,
6421,2016-10-31,8000000000,Хабаровский край,р. Амур,Медь,3,4,31.0,45.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.045
6422,2016-10-31,8000000000,Хабаровский край,р. Амур,Алюминий,4,1,11.0,11.0,ПДК,Алюминий,4,0.04,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.44
6423,2016-10-31,8000000000,Хабаровский край,р. Амур,Свинец,2,2,3.0,4.0,ПДК,Свинец,2,0.006,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.024
6424,2016-10-31,8000000000,Хабаровский край,р. Амур,Аммоний-ион,4,1,11.0,11.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.4
6425,2016-10-31,8000000000,Хабаровский край,р. Амур,Марганец,4,1,47.0,47.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.47000000000000003
6426,2016-10-31,8000000000,Хабаровский край,р. Амур,Цинк,3,5,12.0,35.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.35000000000000003
6427,2016-10-31,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,5,10.0,11.0,ПДК,,,,,,,,
6428,2016-10-31,75000000000,Челябинская область,р. Тобол,Марганец,4,1,35.0,35.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.35000000000000003
6429,2016-10-31,75000000000,Челябинская область,р. Тобол,Взвешенные вещества,0,9,10.0,17.0,ПДК,,,,,,,,
6430,2016-10-31,75000000000,Челябинская область,р. Урал,Взвешенные вещества,0,4,10.0,11.0,ПДК,,,,,,,,
6431,2016-10-31,75000000000,Челябинская область,"малые реки, озера, водохранилища",Взвешенные вещества,0,3,10.0,12.0,ПДК,,,,,,,,
6432,2016-11-30,11000000000,Архангельская область,"малые реки, озера, водохранилища",Марганец,4,2,34.0,44.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.44
6433,2016-11-30,14000000000,Белгородская область,р. Дон,Нитрит-ионы,4э,2,12.0,13.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.26
6434,2016-11-30,17000000000,Владимирская область,р. Волга,БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
6435,2016-11-30,17000000000,Владимирская область,р. Ока,БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
6436,2016-11-30,19000000000,Вологодская область,р. Северная Двина,Растворенный кислород,0,1,2.7,2.7,мг/л,,,,,,,,2.7
6437,2016-11-30,19000000000,Вологодская область,р. Северная Двина,Формальдегид,2,1,3.0,3.0,ПДК,Формальдегид,2,0.05,2003-04-30,2021-01-27,СанПиН-2003,true,0.15000000000000002
6438,2016-11-30,19000000000,Вологодская область,р. Северная Двина,Нитрит-ионы,4э,1,17.0,17.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.34
6439,2016-11-30,19000000000,Вологодская область,р. Северная Двина,Лигносульфонаты,4,1,17.0,17.0,ПДК,Лигносульфонаты,4,2.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,34.0
6440,2016-11-30,19000000000,Вологодская область,р. Северная Двина,Метанол,4,1,19.0,19.0,ПДК,Метанол,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.9000000000000001
6441,2016-11-30,19000000000,Вологодская область,р. Северная Двина,БПК5,0,1,10.0,10.0,ПДК,,,,,,,,
6442,2016-11-30,45000000000,г. Москва,р. Волга,Нефть и нефтепродукты,3,1,44.0,44.0,ПДК,Нефть и нефтепродукты,3,0.05,2010-01-18,2099-12-31,Росрыболовство-2010,true,2.2
6443,2016-11-30,45000000000,г. Москва,р. Волга,Цинк,3,1,14.0,14.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.14
6444,2016-11-30,45000000000,г. Москва,р. Волга,Нитрит-ионы,4э,1,12.0,12.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.24
6445,2016-11-30,45000000000,г. Москва,р. Волга,Аммоний-ион,4,3,15.0,20.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,8.0
6446,2016-11-30,76000000000,Забайкальский край,р. Амур,Нитрит-ионы,4э,1,17.0,17.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.34
6447,2016-11-30,25000000000,Иркутская область,р. Ангара,Взвешенные вещества,0,1,10.0,10.0,ПДК,,,,,,,,
6448,2016-11-30,25000000000,Иркутская область,р. Енисей,Взвешенные вещества,0,1,11.0,11.0,ПДК,,,,,,,,
6449,2016-11-30,27000000000,Калининградская область,"малые реки, озера, водохранилища",Нитрит-ионы,4э,1,22.0,22.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.44
6450,2016-11-30,27000000000,Калининградская область,"малые реки, озера, водохранилища",Аммоний-ион,4,2,35.0,45.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,18.0
6451,2016-11-30,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,2,12.0,13.0,ПДК,,,,,,,,
6452,2016-11-30,4000000000,Красноярский край,р. Енисей,Марганец,4,1,38.0,38.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.38
6453,2016-11-30,37000000000,Курганская область,р. Тобол,Медь,3,1,36.0,36.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.036000000000000004
6454,2016-11-30,37000000000,Курганская область,р. Тобол,Марганец,4,2,32.0,36.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.36
6455,2016-11-30,44000000000,Магаданская область,р. Колыма,Марганец,4,1,38.0,38.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.38
6456,2016-11-30,46000000000,Московская область,р. Волга,Железо общее,4,2,38.0,49.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.9
6457,2016-11-30,46000000000,Московская область,р. Волга,Растворенный кислород,0,1,2.9,2.9,мг/л,,,,,,,,2.9
6458,2016-11-30,46000000000,Московская область,р. Волга,БПК5,0,4,6.0,9.0,ПДК,,,,,,,,
6459,2016-11-30,46000000000,Московская область,р. Волга,ХПК,0,1,13.0,13.0,ПДК,,,,,,,,
6460,2016-11-30,46000000000,Московская область,р. Волга,Нитрит-ионы,4э,4,10.0,16.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.32
6461,2016-11-30,46000000000,Московская область,р. Волга,Аммоний-ион,4,5,11.0,16.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,6.4
6462,2016-11-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Фосфаты,4э,1,10.0,10.0,ПДК,Фосфаты,4э,0.2,2010-01-18,2099-12-31,Росрыболовство-2010,true,2.0
6463,2016-11-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Растворенный кислород,0,1,2.4,2.4,мг/л,,,,,,,,2.4
6464,2016-11-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Аммоний-ион,4,1,11.0,11.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.4
6465,2016-11-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",ХПК,0,1,12.0,12.0,ПДК,,,,,,,,
6466,2016-11-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Никель,3,3,17.0,38.0,ПДК,Никель,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.38
6467,2016-11-30,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,6,15.0,29.0,ПДК,,,,,,,,
6468,2016-11-30,22000000000,Нижегородская область,р. Волга,Нитрит-ионы,4э,1,15.0,15.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.3
6469,2016-11-30,22000000000,Нижегородская область,р. Волга,Сульфаты,4,1,12.0,12.0,ПДК,Сульфаты,4,100.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,1200.0
6470,2016-11-30,50000000000,Новосибирская область,р. Обь,Марганец,4,2,41.0,43.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.43
6471,2016-11-30,50000000000,Новосибирская область,р. Обь,Цинк,3,1,25.0,25.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.25
6472,2016-11-30,52000000000,Омская область,р. Иртыш,Марганец,4,2,38.0,41.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.41000000000000003
6473,2016-11-30,52000000000,Омская область,р. Обь,Марганец,4,1,35.0,35.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.35000000000000003
6474,2016-11-30,53000000000,Оренбургская область,р. Урал,Цинк,3,1,14.0,14.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.14
6475,2016-11-30,57000000000,Пермский край,р. Кама,Железо общее,4,1,43.0,43.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.3
6476,2016-11-30,57000000000,Пермский край,р. Кама,Взвешенные вещества,0,4,16.0,31.0,ПДК,,,,,,,,
6477,2016-11-30,5000000000,Приморский край,р. Амур,БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
6478,2016-11-30,5000000000,Приморский край,р. Амур,Алюминий,4,6,11.0,22.0,ПДК,Алюминий,4,0.04,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.88
6479,2016-11-30,5000000000,Приморский край,р. Амур,Растворенный кислород,0,1,2.3,2.3,мг/л,,,,,,,,2.3
6480,2016-11-30,5000000000,Приморский край,р. Амур,Аммоний-ион,4,1,27.0,27.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,10.8
6481,2016-11-30,5000000000,Приморский край,"малые реки, озера, водохранилища",Алюминий,4,10,11.0,35.0,ПДК,Алюминий,4,0.04,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.4000000000000001
6482,2016-11-30,5000000000,Приморский край,"малые реки, озера, водохранилища",Цинк,3,1,11.0,11.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.11
6483,2016-11-30,98000000000,Республика Саха (Якутия),"малые реки, озера, водохранилища",Цинк,3,2,14.0,15.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.15
6484,2016-11-30,90000000000,Республика Северная Осетия-Алания,р. Терек,БПК5,0,5,12.0,19.0,ПДК,,,,,,,,
6485,2016-11-30,90000000000,Республика Северная Осетия-Алания,р. Терек,ХПК,0,5,12.0,19.0,ПДК,,,,,,,,
6486,2016-11-30,61000000000,Рязанская область,р. Волга,Аммоний-ион,4,1,12.0,12.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.800000000000001
6487,2016-11-30,61000000000,Рязанская область,р. Волга,Железо общее,4,1,30.0,30.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,3.0
6488,2016-11-30,65000000000,Свердловская область,р. Кама,Взвешенные вещества,0,2,15.0,19.0,ПДК,,,,,,,,
6489,2016-11-30,65000000000,Свердловская область,р. Кама,Марганец,4,1,46.0,46.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.46
6490,2016-11-30,65000000000,Свердловская область,р. Тобол,Растворенный кислород,0,1,2.6,2.6,мг/л,,,,,,,,2.6
6491,2016-11-30,65000000000,Свердловская область,р. Тобол,Медь,3,1,37.0,37.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.037
6492,2016-11-30,65000000000,Свердловская область,р. Тобол,Взвешенные вещества,0,20,10.0,21.0,ПДК,,,,,,,,
6493,2016-11-30,94000000000,Удмуртская Республика,р. Кама,Взвешенные вещества,0,2,12.0,16.0,ПДК,,,,,,,,
6494,2016-11-30,8000000000,Хабаровский край,р. Амур,Нитрит-ионы,4э,1,17.0,17.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.34
6495,2016-11-30,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,1,10.0,10.0,ПДК,,,,,,,,
6496,2016-11-30,75000000000,Челябинская область,р. Тобол,Цинк,3,1,32.0,32.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.32
6497,2016-11-30,75000000000,Челябинская область,р. Тобол,Взвешенные вещества,0,4,10.0,19.0,ПДК,,,,,,,,
6498,2016-11-30,75000000000,Челябинская область,р. Тобол,Медь,3,1,36.0,36.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.036000000000000004
6499,2016-12-31,10000000000,Амурская область,р. Амур,Медь,3,1,42.0,42.0,ПДК,Медь,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.042
6500,2016-12-31,10000000000,Амурская область,р. Амур,Нитрит-ионы,4э,1,14.0,14.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.28
6501,2016-12-31,14000000000,Белгородская область,р. Дон,Нитрит-ионы,4э,2,23.0,23.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.46
6502,2016-12-31,17000000000,Владимирская область,р. Волга,Растворенный кислород,0,2,2.2,2.6,мг/л,,,,,,,,2.6
6503,2016-12-31,19000000000,Вологодская область,р. Северная Двина,Растворенный кислород,0,1,2.3,2.3,мг/л,,,,,,,,2.3
6504,2016-12-31,19000000000,Вологодская область,р. Северная Двина,Метанол,4,1,44.0,44.0,ПДК,Метанол,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.4
6505,2016-12-31,19000000000,Вологодская область,р. Северная Двина,Формальдегид,2,1,3.0,3.0,ПДК,Формальдегид,2,0.05,2003-04-30,2021-01-27,СанПиН-2003,true,0.15000000000000002
6506,2016-12-31,19000000000,Вологодская область,р. Северная Двина,БПК5,0,1,20.0,20.0,ПДК,,,,,,,,
6507,2016-12-31,19000000000,Вологодская область,р. Северная Двина,Лигносульфонаты,4,1,13.0,13.0,ПДК,Лигносульфонаты,4,2.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,26.0
6508,2016-12-31,45000000000,г. Москва,р. Волга,БПК5,0,1,7.0,7.0,ПДК,,,,,,,,
6509,2016-12-31,45000000000,г. Москва,р. Волга,Аммоний-ион,4,2,14.0,16.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,6.4
6510,2016-12-31,45000000000,г. Москва,р. Волга,Нитрит-ионы,4э,2,19.0,19.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.38
6511,2016-12-31,25000000000,Иркутская область,р. Ангара,Взвешенные вещества,0,1,33.0,33.0,ПДК,,,,,,,,
6512,2016-12-31,37000000000,Курганская область,р. Тобол,Взвешенные вещества,0,3,11.0,18.0,ПДК,,,,,,,,
6513,2016-12-31,37000000000,Курганская область,р. Тобол,Марганец,4,1,33.0,33.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.33
6514,2016-12-31,46000000000,Московская область,р. Волга,Нитрит-ионы,4э,3,10.0,24.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.48
6515,2016-12-31,46000000000,Московская область,р. Волга,ХПК,0,1,12.0,12.0,ПДК,,,,,,,,
6516,2016-12-31,46000000000,Московская область,р. Волга,Аммоний-ион,4,5,10.0,25.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,10.0
6517,2016-12-31,46000000000,Московская область,р. Волга,БПК5,0,3,7.0,8.0,ПДК,,,,,,,,
6518,2016-12-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Никель,3,3,14.0,44.0,ПДК,Никель,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.44
6519,2016-12-31,22000000000,Нижегородская область,р. Волга,Аммоний-ион,4,3,12.0,22.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,8.8
6520,2016-12-31,22000000000,Нижегородская область,р. Волга,Сульфаты,4,1,11.0,11.0,ПДК,Сульфаты,4,100.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,1100.0
6521,2016-12-31,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,2,19.0,48.0,ПДК,,,,,,,,
6522,2016-12-31,50000000000,Новосибирская область,р. Обь,Цинк,3,1,12.0,12.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.12
6523,2016-12-31,50000000000,Новосибирская область,р. Обь,Марганец,4,5,31.0,47.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.47000000000000003
6524,2016-12-31,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Сульфаты,4,1,11.0,11.0,ПДК,Сульфаты,4,100.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,1100.0
6525,2016-12-31,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Хлориды,4э,1,11.0,11.0,ПДК,Хлориды,4э,300.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,3300.0
6526,2016-12-31,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Магний,4,1,12.0,12.0,ПДК,Магний,4,40.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,480.0
6527,2016-12-31,52000000000,Омская область,р. Иртыш,Марганец,4,1,39.0,39.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.39
6528,2016-12-31,53000000000,Оренбургская область,р. Урал,Медь,3,1,37.0,37.0,ПДК,Медь,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.037
6529,2016-12-31,57000000000,Пермский край,р. Кама,Железо общее,4,1,48.0,48.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.800000000000001
6530,2016-12-31,5000000000,Приморский край,р. Амур,Аммоний-ион,4,1,30.0,30.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,12.0
6531,2016-12-31,5000000000,Приморский край,"малые реки, озера, водохранилища",Марганец,4,2,31.0,48.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.48
6532,2016-12-31,5000000000,Приморский край,"малые реки, озера, водохранилища",Аммоний-ион,4,1,19.0,19.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,7.6000000000000005
6533,2016-12-31,5000000000,Приморский край,"малые реки, озера, водохранилища",Нитрит-ионы,4э,2,28.0,29.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.58
6534,2016-12-31,5000000000,Приморский край,"малые реки, озера, водохранилища",Цинк,3,1,12.0,12.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.12
6535,2016-12-31,90000000000,Республика Северная Осетия-Алания,р. Терек,ХПК,0,2,14.0,18.0,ПДК,,,,,,,,
6536,2016-12-31,90000000000,Республика Северная Осетия-Алания,р. Терек,БПК5,0,2,15.0,19.0,ПДК,,,,,,,,
6537,2016-12-31,61000000000,Рязанская область,р. Волга,Железо общее,4,1,33.0,33.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.3000000000000003
6538,2016-12-31,61000000000,Рязанская область,р. Волга,Аммоний-ион,4,1,19.0,19.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,7.6000000000000005
6539,2016-12-31,65000000000,Свердловская область,р. Кама,Марганец,4,2,35.0,37.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.37
6540,2016-12-31,65000000000,Свердловская область,р. Тобол,Марганец,4,9,36.0,49.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.49
6541,2016-12-31,65000000000,Свердловская область,р. Тобол,Никель,3,1,32.0,32.0,ПДК,Никель,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.32
6542,2016-12-31,65000000000,Свердловская область,р. Тобол,Взвешенные вещества,0,4,11.0,20.0,ПДК,,,,,,,,
6543,2016-12-31,65000000000,Свердловская область,р. Тобол,БПК5,0,1,11.0,11.0,ПДК,,,,,,,,
6544,2016-12-31,65000000000,Свердловская область,р. Тобол,Фенол,3,1,47.0,47.0,ПДК,Фенол,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.047
6545,2016-12-31,71000000000,Тюменская область,р. Тобол,Марганец,4,3,34.0,37.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.37
6546,2016-12-31,8000000000,Хабаровский край,р. Амур,Цинк,3,5,13.0,22.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.22
6547,2016-12-31,8000000000,Хабаровский край,р. Амур,Медь,3,2,35.0,38.0,ПДК,Медь,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.038
6548,2016-12-31,8000000000,Хабаровский край,р. Амур,Кадмий,2,2,3.0,3.0,ПДК,Кадмий,2,0.005,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.015
6549,2016-12-31,75000000000,Челябинская область,р. Тобол,Взвешенные вещества,0,2,15.0,19.0,ПДК,,,,,,,,
6550,2016-12-31,75000000000,Челябинская область,р. Тобол,Цинк,3,1,20.0,20.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.2
6551,2017-01-31,17000000000,Владимирская область,р. Волга,Растворенный кислород,0,2,2.4,2.5,мг/л,,,,,,,,2.5
6552,2017-01-31,19000000000,Вологодская область,р. Северная Двина,Формальдегид,2,1,3.0,3.0,ПДК,Формальдегид,2,0.05,2003-04-30,2021-01-27,СанПиН-2003,true,0.15000000000000002
6553,2017-01-31,19000000000,Вологодская область,р. Северная Двина,Лигносульфонаты,4,1,31.0,31.0,ПДК,Лигносульфонаты,4,2.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,62.0
6554,2017-01-31,19000000000,Вологодская область,р. Северная Двина,Метанол,4,2,22.0,39.0,ПДК,Метанол,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.9000000000000004
6555,2017-01-31,45000000000,г. Москва,р. Волга,Аммоний-ион,4,3,14.0,19.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,7.6000000000000005
6556,2017-01-31,45000000000,г. Москва,р. Волга,Нитрит-ионы,4э,3,16.0,24.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.48
6557,2017-01-31,40000000000,г. Санкт-Петербург,"малые реки, озера, водохранилища",Марганец,4,1,31.0,31.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.31
6558,2017-01-31,76000000000,Забайкальский край,р. Амур,Нитрит-ионы,4э,1,12.0,12.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.24
6559,2017-01-31,25000000000,Иркутская область,р. Ангара,Взвешенные вещества,0,2,14.0,26.0,ПДК,,,,,,,,
6560,2017-01-31,37000000000,Курганская область,р. Тобол,Взвешенные вещества,0,3,13.0,34.0,ПДК,,,,,,,,
