id,period,okato,subject,river_basin,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
2225,2011-03-31,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,5,12.0,31.0,ПДК,,,,,,,,
2234,2011-03-31,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,4,15.0,34.0,ПДК,,,,,,,,
2237,2011-03-31,46000000000,Московская область,р. Волга,БПК5,0,5,5.0,16.0,ПДК,,,,,,,,
2246,2011-03-31,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,5,10.0,24.0,ПДК,,,,,,,,
2257,2011-03-31,57000000000,Пермский край,р. Волга,Взвешенные вещества,0,1,39.0,39.0,ПДК,,,,,,,,
2259,2011-03-31,57000000000,Пермский край,р. Кама,Взвешенные вещества,0,2,15.0,35.0,ПДК,,,,,,,,
2261,2011-03-31,5000000000,Приморский край,р. Амур,БПК5,0,1,19.0,19.0,ПДК,,,,,,,,
2265,2011-03-31,5000000000,Приморский край,"малые реки, озера, водохранилища",БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
2267,2011-03-31,88000000000,Республика Марий Эл,р. Волга,Взвешенные вещества,0,1,10.0,10.0,ПДК,,,,,,,,
2270,2011-03-31,90000000000,Республика Северная Осетия-Алания,р. Терек,БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
2279,2011-03-31,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,6,12.0,45.0,ПДК,,,,,,,,
2287,2011-03-31,94000000000,Удмуртская Республика,р. Волга,Взвешенные вещества,0,1,33.0,33.0,ПДК,,,,,,,,
2288,2011-03-31,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,1,11.0,11.0,ПДК,,,,,,,,
2293,2011-03-31,75000000000,Челябинская область,р. Обь,Взвешенные вещества,0,5,10.0,19.0,ПДК,,,,,,,,
2295,2011-04-30,19000000000,Вологодская область,р. Северная Двина,БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
2298,2011-04-30,25000000000,Иркутская область,р. Енисей,Взвешенные вещества,0,9,12.0,48.0,ПДК,,,,,,,,
2301,2011-04-30,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,9,14.0,48.0,ПДК,,,,,,,,
2304,2011-04-30,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,3,15.0,34.0,ПДК,,,,,,,,
2310,2011-04-30,46000000000,Московская область,р. Волга,БПК5,0,8,5.0,11.0,ПДК,,,,,,,,
2316,2011-04-30,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,8,11.0,33.0,ПДК,,,,,,,,
2321,2011-04-30,52000000000,Омская область,р. Обь,Взвешенные вещества,0,1,553.0,553.0,ПДК,,,,,,,,
2324,2011-04-30,57000000000,Пермский край,р. Волга,Взвешенные вещества,0,1,16.0,16.0,ПДК,,,,,,,,
2327,2011-04-30,57000000000,Пермский край,р. Кама,Взвешенные вещества,0,3,12.0,22.0,ПДК,,,,,,,,
2329,2011-04-30,5000000000,Приморский край,р. Амур,БПК5,0,1,9.0,9.0,ПДК,,,,,,,,
2332,2011-04-30,88000000000,Республика Марий Эл,р. Волга,Взвешенные вещества,0,1,17.0,17.0,ПДК,,,,,,,,
2335,2011-04-30,90000000000,Республика Северная Осетия-Алания,р. Терек,БПК5,0,1,10.0,10.0,ПДК,,,,,,,,
2345,2011-04-30,36000000000,Самарская область,"малые реки, озера, водохранилища",ХПК,0,1,13.0,13.0,ПДК,,,,,,,,
2346,2011-04-30,36000000000,Самарская область,"малые реки, озера, водохранилища",АСПАВ,4,1,12.0,12.0,ПДК,,,,,,,,
2349,2011-04-30,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,24,11.0,48.0,ПДК,,,,,,,,
2350,2011-04-30,65000000000,Свердловская область,р. Обь,ХПК,0,1,14.0,14.0,ПДК,,,,,,,,
2356,2011-04-30,70000000000,Тульская область,р. Волга,БПК5,0,1,5.0,5.0,ПДК,,,,,,,,
2363,2011-04-30,75000000000,Челябинская область,р. Волга,Взвешенные вещества,0,1,11.0,11.0,ПДК,,,,,,,,
2364,2011-04-30,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,6,12.0,28.0,ПДК,,,,,,,,
2367,2011-04-30,75000000000,Челябинская область,р. Обь,Взвешенные вещества,0,12,11.0,34.0,ПДК,,,,,,,,
2369,2011-04-30,75000000000,Челябинская область,р. Урал,Взвешенные вещества,0,4,14.0,19.0,ПДК,,,,,,,,
2373,2011-05-31,19000000000,Вологодская область,р. Северная Двина,ХПК,0,1,11.0,11.0,ПДК,,,,,,,,
2374,2011-05-31,19000000000,Вологодская область,р. Северная Двина,БПК5,0,1,5.0,5.0,ПДК,,,,,,,,
2381,2011-05-31,25000000000,Иркутская область,р. Енисей,Взвешенные вещества,0,21,11.0,43.0,ПДК,,,,,,,,
2384,2011-05-31,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,12,12.0,22.0,ПДК,,,,,,,,
2385,2011-05-31,33000000000,Кировская область,р. Северная Двина,Взвешенные вещества,0,2,15.0,26.0,ПДК,,,,,,,,
2387,2011-05-31,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,5,20.0,47.0,ПДК,,,,,,,,
2390,2011-05-31,46000000000,Московская область,р. Волга,БПК5,0,5,6.0,11.0,ПДК,,,,,,,,
2393,2011-05-31,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,19,10.0,34.0,ПДК,,,,,,,,
2400,2011-05-31,90000000000,Республика Северная Осетия-Алания,р. Терек,БПК5,0,3,15.0,20.0,ПДК,,,,,,,,
2403,2011-05-31,36000000000,Самарская область,"малые реки, озера, водохранилища",БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
2404,2011-05-31,36000000000,Самарская область,"малые реки, озера, водохранилища",ХПК,0,1,25.0,25.0,ПДК,,,,,,,,
2406,2011-05-31,65000000000,Свердловская область,р. Кама,Взвешенные вещества,0,3,13.0,39.0,ПДК,,,,,,,,
2410,2011-05-31,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,35,11.0,45.0,ПДК,,,,,,,,
2417,2011-05-31,94000000000,Удмуртская Республика,р. Волга,Взвешенные вещества,0,6,11.0,32.0,ПДК,,,,,,,,
2420,2011-05-31,8000000000,Хабаровский край,р. Амур,БПК5,0,1,10.0,10.0,ПДК,,,,,,,,
2423,2011-05-31,96000000000,Чеченская Республика,р. Терек,Взвешенные вещества,0,4,1760.0,10576.0,ПДК,,,,,,,,
2425,2011-06-30,19000000000,Вологодская область,р. Северная Двина,БПК5,0,1,5.0,5.0,ПДК,,,,,,,,
2427,2011-06-30,19000000000,Вологодская область,р. Северная Двина,ХПК,0,1,14.0,14.0,ПДК,,,,,,,,
2431,2011-06-30,25000000000,Иркутская область,р. Енисей,Взвешенные вещества,0,4,11.0,13.0,ПДК,,,,,,,,
2432,2011-06-30,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,10,11.0,29.0,ПДК,,,,,,,,
2433,2011-06-30,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,6,11.0,46.0,ПДК,,,,,,,,
2443,2011-06-30,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,16,10.0,41.0,ПДК,,,,,,,,
2449,2011-06-30,57000000000,Пермский край,р. Волга,Взвешенные вещества,0,2,14.0,15.0,ПДК,,,,,,,,
2451,2011-06-30,5000000000,Приморский край,р. Амур,БПК5,0,1,20.0,20.0,ПДК,,,,,,,,
2453,2011-06-30,98000000000,Республика Саха (Якутия),"малые реки, озера, водохранилища",ХПК,0,1,10.0,10.0,ПДК,,,,,,,,
2456,2011-06-30,65000000000,Свердловская область,р. Кама,Взвешенные вещества,0,7,13.0,30.0,ПДК,,,,,,,,
2458,2011-06-30,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,33,10.0,43.0,ПДК,,,,,,,,
2464,2011-06-30,94000000000,Удмуртская Республика,р. Волга,Взвешенные вещества,0,2,11.0,12.0,ПДК,,,,,,,,
2468,2011-06-30,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,1,11.0,11.0,ПДК,,,,,,,,
2470,2011-06-30,75000000000,Челябинская область,р. Обь,Взвешенные вещества,0,10,11.0,19.0,ПДК,,,,,,,,
2474,2011-06-30,75000000000,Челябинская область,р. Урал,Взвешенные вещества,0,8,10.0,30.0,ПДК,,,,,,,,
2477,2011-07-31,19000000000,Вологодская область,р. Северная Двина,БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
2478,2011-07-31,19000000000,Вологодская область,р. Северная Двина,ХПК,0,1,14.0,14.0,ПДК,,,,,,,,
2481,2011-07-31,25000000000,Иркутская область,р. Енисей,Взвешенные вещества,0,8,10.0,36.0,ПДК,,,,,,,,
2482,2011-07-31,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,4,11.0,16.0,ПДК,,,,,,,,
2484,2011-07-31,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,6,10.0,43.0,ПДК,,,,,,,,
2486,2011-07-31,46000000000,Московская область,р. Волга,БПК5,0,2,6.0,10.0,ПДК,,,,,,,,
2496,2011-07-31,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,7,10.0,16.0,ПДК,,,,,,,,
2501,2011-07-31,57000000000,Пермский край,р. Волга,Взвешенные вещества,0,5,15.0,21.0,ПДК,,,,,,,,
2504,2011-07-31,57000000000,Пермский край,р. Кама,Взвешенные вещества,0,6,14.0,47.0,ПДК,,,,,,,,
2511,2011-07-31,88000000000,Республика Марий Эл,р. Волга,Взвешенные вещества,0,1,11.0,11.0,ПДК,,,,,,,,
2514,2011-07-31,36000000000,Самарская область,р. Волга,БПК5,0,2,7.0,10.0,ПДК,,,,,,,,
2520,2011-07-31,65000000000,Свердловская область,р. Кама,Взвешенные вещества,0,3,10.0,37.0,ПДК,,,,,,,,
2525,2011-07-31,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,24,10.0,43.0,ПДК,,,,,,,,
2531,2011-07-31,94000000000,Удмуртская Республика,р. Волга,Взвешенные вещества,0,4,13.0,46.0,ПДК,,,,,,,,
2535,2011-07-31,8000000000,Хабаровский край,р. Амур,БПК5,0,2,5.0,5.0,ПДК,,,,,,,,
2538,2011-07-31,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,5,11.0,26.0,ПДК,,,,,,,,
2539,2011-07-31,75000000000,Челябинская область,р. Обь,Взвешенные вещества,0,8,11.0,21.0,ПДК,,,,,,,,
2544,2011-07-31,75000000000,Челябинская область,р. Урал,Взвешенные вещества,0,4,11.0,13.0,ПДК,,,,,,,,
2550,2011-08-31,19000000000,Вологодская область,р. Северная Двина,БПК5,0,2,8.0,15.0,ПДК,,,,,,,,
2552,2011-08-31,25000000000,Иркутская область,р. Енисей,Взвешенные вещества,0,2,15.0,18.0,ПДК,,,,,,,,
2554,2011-08-31,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,6,11.0,29.0,ПДК,,,,,,,,
2555,2011-08-31,3000000000,Краснодарский край,реки Черноморского побережья Краснодарского края (бассейн Черного моря),АСПАВ,4,1,13.0,13.0,ПДК,,,,,,,,
2558,2011-08-31,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,2,23.0,26.0,ПДК,,,,,,,,
2569,2011-08-31,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,12,10.0,36.0,ПДК,,,,,,,,
2573,2011-08-31,57000000000,Пермский край,р. Волга,Взвешенные вещества,0,5,11.0,46.0,ПДК,,,,,,,,
2581,2011-08-31,88000000000,Республика Марий Эл,р. Волга,Взвешенные вещества,0,1,11.0,11.0,ПДК,,,,,,,,
2589,2011-08-31,65000000000,Свердловская область,р. Кама,Взвешенные вещества,0,3,15.0,15.0,ПДК,,,,,,,,
2593,2011-08-31,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,29,10.0,44.0,ПДК,,,,,,,,
2601,2011-08-31,70000000000,Тульская область,р. Волга,БПК5,0,1,5.0,5.0,ПДК,,,,,,,,
2604,2011-08-31,71000000000,Тюменская область,"малые реки, озера, водохранилища",ХПК,0,1,13.0,13.0,ПДК,,,,,,,,
2605,2011-08-31,94000000000,Удмуртская Республика,р. Волга,Взвешенные вещества,0,2,10.0,36.0,ПДК,,,,,,,,
2606,2011-08-31,8000000000,Хабаровский край,р. Амур,БПК5,0,1,7.0,7.0,ПДК,,,,,,,,
2608,2011-08-31,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,4,11.0,15.0,ПДК,,,,,,,,
2610,2011-08-31,75000000000,Челябинская область,р. Обь,Взвешенные вещества,0,11,10.0,18.0,ПДК,,,,,,,,
2612,2011-08-31,75000000000,Челябинская область,р. Урал,Взвешенные вещества,0,6,10.0,33.0,ПДК,,,,,,,,
2622,2011-09-30,25000000000,Иркутская область,р. Енисей,Взвешенные вещества,0,3,11.0,12.0,ПДК,,,,,,,,
2623,2011-09-30,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,6,13.0,42.0,ПДК,,,,,,,,
2625,2011-09-30,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,3,12.0,37.0,ПДК,,,,,,,,
2629,2011-09-30,46000000000,Московская область,р. Волга,БПК5,0,5,6.0,10.0,ПДК,,,,,,,,
2636,2011-09-30,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,8,12.0,45.0,ПДК,,,,,,,,
2641,2011-09-30,57000000000,Пермский край,р. Волга,Взвешенные вещества,0,4,10.0,20.0,ПДК,,,,,,,,
2643,2011-09-30,57000000000,Пермский край,р. Кама,Взвешенные вещества,0,1,11.0,11.0,ПДК,,,,,,,,
2648,2011-09-30,5000000000,Приморский край,р. Амур,БПК5,0,1,19.0,19.0,ПДК,,,,,,,,
2650,2011-09-30,90000000000,Республика Северная Осетия-Алания,р. Терек,БПК5,0,1,14.0,14.0,ПДК,,,,,,,,
2653,2011-09-30,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,27,10.0,37.0,ПДК,,,,,,,,
2665,2011-09-30,8000000000,Хабаровский край,р. Амур,БПК5,0,1,10.0,10.0,ПДК,,,,,,,,
2667,2011-09-30,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,1,15.0,15.0,ПДК,,,,,,,,
2670,2011-09-30,75000000000,Челябинская область,р. Обь,Взвешенные вещества,0,9,11.0,35.0,ПДК,,,,,,,,
2672,2011-09-30,75000000000,Челябинская область,р. Урал,Взвешенные вещества,0,4,12.0,25.0,ПДК,,,,,,,,
2682,2011-10-31,19000000000,Вологодская область,р. Северная Двина,БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
2684,2011-10-31,25000000000,Иркутская область,р. Енисей,Взвешенные вещества,0,2,11.0,37.0,ПДК,,,,,,,,
2685,2011-10-31,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,1,17.0,17.0,ПДК,,,,,,,,
2688,2011-10-31,46000000000,Московская область,р. Волга,БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
2695,2011-10-31,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,3,14.0,20.0,ПДК,,,,,,,,
2696,2011-10-31,57000000000,Пермский край,р. Волга,Взвешенные вещества,0,6,11.0,34.0,ПДК,,,,,,,,
2698,2011-10-31,57000000000,Пермский край,р. Кама,Взвешенные вещества,0,3,13.0,25.0,ПДК,,,,,,,,
2700,2011-10-31,5000000000,Приморский край,р. Амур,БПК5,0,1,15.0,15.0,ПДК,,,,,,,,
2704,2011-10-31,88000000000,Республика Марий Эл,р. Волга,Взвешенные вещества,0,1,18.0,18.0,ПДК,,,,,,,,
2707,2011-10-31,36000000000,Самарская область,р. Волга,БПК5,0,4,6.0,8.0,ПДК,,,,,,,,
2711,2011-10-31,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,3,10.0,28.0,ПДК,,,,,,,,
2719,2011-10-31,94000000000,Удмуртская Республика,р. Волга,Взвешенные вещества,0,1,21.0,21.0,ПДК,,,,,,,,
2720,2011-10-31,8000000000,Хабаровский край,р. Амур,БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
2725,2011-10-31,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,2,11.0,11.0,ПДК,,,,,,,,
2727,2011-10-31,75000000000,Челябинская область,р. Обь,Взвешенные вещества,0,11,10.0,43.0,ПДК,,,,,,,,
2732,2011-10-31,75000000000,Челябинская область,р. Урал,Взвешенные вещества,0,3,10.0,11.0,ПДК,,,,,,,,
2735,2011-11-30,19000000000,Вологодская область,р. Северная Двина,БПК5,0,1,8.0,8.0,ПДК,,,,,,,,
2738,2011-11-30,25000000000,Иркутская область,р. Енисей,Взвешенные вещества,0,2,26.0,37.0,ПДК,,,,,,,,
2740,2011-11-30,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,4,17.0,41.0,ПДК,,,,,,,,
2741,2011-11-30,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,6,12.0,19.0,ПДК,,,,,,,,
2744,2011-11-30,46000000000,Московская область,р. Волга,БПК5,0,2,6.0,12.0,ПДК,,,,,,,,
2746,2011-11-30,46000000000,Московская область,р. Волга,ХПК,0,1,11.0,11.0,ПДК,,,,,,,,
2752,2011-11-30,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,2,39.0,47.0,ПДК,,,,,,,,
2758,2011-11-30,57000000000,Пермский край,р. Кама,Взвешенные вещества,0,1,20.0,20.0,ПДК,,,,,,,,
2764,2011-11-30,65000000000,Свердловская область,р. Кама,Взвешенные вещества,0,3,11.0,31.0,ПДК,,,,,,,,
2768,2011-11-30,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,5,10.0,37.0,ПДК,,,,,,,,
2769,2011-11-30,65000000000,Свердловская область,р. Обь,ХПК,0,1,20.0,20.0,ПДК,,,,,,,,
2771,2011-11-30,66000000000,Смоленская область,р. Днепр,БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
2776,2011-11-30,94000000000,Удмуртская Республика,р. Волга,Взвешенные вещества,0,1,11.0,11.0,ПДК,,,,,,,,
2777,2011-11-30,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,2,17.0,19.0,ПДК,,,,,,,,
2778,2011-11-30,75000000000,Челябинская область,р. Обь,Взвешенные вещества,0,7,10.0,22.0,ПДК,,,,,,,,
2782,2011-11-30,75000000000,Челябинская область,р. Урал,Взвешенные вещества,0,1,10.0,10.0,ПДК,,,,,,,,
2787,2011-12-31,19000000000,Вологодская область,р. Северная Двина,БПК5,0,1,11.0,11.0,ПДК,,,,,,,,
2790,2011-12-31,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,1,38.0,38.0,ПДК,,,,,,,,
2791,2011-12-31,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,5,14.0,43.0,ПДК,,,,,,,,
2793,2011-12-31,46000000000,Московская область,р. Волга,БПК5,0,2,7.0,8.0,ПДК,,,,,,,,
2799,2011-12-31,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,7,10.0,43.0,ПДК,,,,,,,,
2802,2011-12-31,57000000000,Пермский край,р. Волга,Взвешенные вещества,0,1,10.0,10.0,ПДК,,,,,,,,
2808,2011-12-31,5000000000,Приморский край,р. Амур,БПК5,0,1,17.0,17.0,ПДК,,,,,,,,
2814,2011-12-31,64000000000,Сахалинская область,"малые реки, озера, водохранилища",БПК5,0,1,5.0,5.0,ПДК,,,,,,,,
2816,2011-12-31,65000000000,Свердловская область,р. Кама,Взвешенные вещества,0,1,11.0,11.0,ПДК,,,,,,,,
2818,2011-12-31,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,8,12.0,41.0,ПДК,,,,,,,,
2825,2011-12-31,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,2,11.0,12.0,ПДК,,,,,,,,
2830,2011-12-31,75000000000,Челябинская область,р. Обь,Взвешенные вещества,0,2,14.0,17.0,ПДК,,,,,,,,
2833,2012-01-31,19000000000,Вологодская область,р. Северная Двина,БПК5,0,1,8.0,8.0,ПДК,,,,,,,,
2838,2012-01-31,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,1,16.0,16.0,ПДК,,,,,,,,
2839,2012-01-31,33000000000,Кировская область,р. Северная Двина,Взвешенные вещества,0,1,17.0,17.0,ПДК,,,,,,,,
2841,2012-01-31,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,2,18.0,26.0,ПДК,,,,,,,,
2843,2012-01-31,46000000000,Московская область,р. Волга,БПК5,0,4,5.0,6.0,ПДК,,,,,,,,
2851,2012-01-31,5000000000,Приморский край,р. Амур,БПК5,0,2,6.0,14.0,ПДК,,,,,,,,
2856,2012-01-31,88000000000,Республика Марий Эл,р. Волга,Взвешенные вещества,0,1,11.0,11.0,ПДК,,,,,,,,
2859,2012-01-31,65000000000,Свердловская область,р. Кама,Взвешенные вещества,0,1,13.0,13.0,ПДК,,,,,,,,
2866,2012-01-31,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,13,10.0,35.0,ПДК,,,,,,,,
2876,2012-02-29,25000000000,Иркутская область,р. Енисей,Взвешенные вещества,0,2,12.0,13.0,ПДК,,,,,,,,
2879,2012-02-29,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,3,21.0,28.0,ПДК,,,,,,,,
2880,2012-02-29,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,2,21.0,23.0,ПДК,,,,,,,,
2882,2012-02-29,41000000000,Ленинградская область,"малые реки, озера, водохранилища",ХПК,0,1,13.0,13.0,ПДК,,,,,,,,
2885,2012-02-29,46000000000,Московская область,р. Волга,БПК5,0,7,5.0,15.0,ПДК,,,,,,,,
2888,2012-02-29,47000000000,Мурманская область,"малые реки, озера, водохранилища",АСПАВ,4,1,17.3,17.3,ПДК,,,,,,,,
2889,2012-02-29,47000000000,Мурманская область,"малые реки, озера, водохранилища",ХПК,0,1,11.0,11.0,ПДК,,,,,,,,
2895,2012-02-29,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,3,11.0,14.0,ПДК,,,,,,,,
2898,2012-02-29,52000000000,Омская область,р. Обь,ХПК,0,1,11.0,11.0,ПДК,,,,,,,,
2901,2012-02-29,52000000000,Омская область,"малые реки, озера, водохранилища",ХПК,0,3,11.0,13.0,ПДК,,,,,,,,
2903,2012-02-29,57000000000,Пермский край,р. Волга,Взвешенные вещества,0,5,10.0,49.0,ПДК,,,,,,,,
2905,2012-02-29,57000000000,Пермский край,р. Кама,Взвешенные вещества,0,3,11.0,28.0,ПДК,,,,,,,,
2913,2012-02-29,5000000000,Приморский край,р. Амур,ХПК,0,1,11.0,11.0,ПДК,,,,,,,,
2924,2012-02-29,36000000000,Самарская область,р. Волга,БПК5,0,1,7.0,7.0,ПДК,,,,,,,,
2929,2012-02-29,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,3,11.0,23.0,ПДК,,,,,,,,
2933,2012-02-29,66000000000,Смоленская область,р. Днепр,БПК5,0,1,5.0,5.0,ПДК,,,,,,,,
2940,2012-02-29,71000000000,Тюменская область,"малые реки, озера, водохранилища",ХПК,0,1,15.0,15.0,ПДК,,,,,,,,
2941,2012-02-29,94000000000,Удмуртская Республика,р. Волга,Взвешенные вещества,0,1,11.0,11.0,ПДК,,,,,,,,
2944,2012-02-29,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,1,13.0,13.0,ПДК,,,,,,,,
2948,2012-02-29,75000000000,Челябинская область,р. Обь,Взвешенные вещества,0,5,10.0,13.0,ПДК,,,,,,,,
2955,2012-03-31,19000000000,Вологодская область,р. Северная Двина,ХПК,0,1,19.0,19.0,ПДК,,,,,,,,
2964,2012-03-31,25000000000,Иркутская область,р. Енисей,Взвешенные вещества,0,1,16.0,16.0,ПДК,,,,,,,,
2968,2012-03-31,32000000000,Кемеровская область - Кузбасс,р. Обь,ХПК,0,1,11.0,11.0,ПДК,,,,,,,,
2970,2012-03-31,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,3,11.0,16.0,ПДК,,,,,,,,
2971,2012-03-31,33000000000,Кировская область,р. Северная Двина,Взвешенные вещества,0,2,12.0,14.0,ПДК,,,,,,,,
2976,2012-03-31,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,1,23.0,23.0,ПДК,,,,,,,,
2978,2012-03-31,46000000000,Московская область,р. Волга,ХПК,0,1,10.0,10.0,ПДК,,,,,,,,
2979,2012-03-31,46000000000,Московская область,р. Волга,БПК5,0,5,5.0,13.0,ПДК,,,,,,,,
2986,2012-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",БПК5,0,1,7.0,7.0,ПДК,,,,,,,,
2988,2012-03-31,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,4,12.0,43.0,ПДК,,,,,,,,
3001,2012-03-31,57000000000,Пермский край,р. Волга,Взвешенные вещества,0,3,11.0,12.0,ПДК,,,,,,,,
3007,2012-03-31,5000000000,Приморский край,р. Амур,БПК5,0,3,3.0,18.0,ПДК,,,,,,,,
3013,2012-03-31,5000000000,Приморский край,"малые реки, озера, водохранилища",БПК5,0,1,10.0,10.0,ПДК,,,,,,,,
3016,2012-03-31,90000000000,Республика Северная Осетия-Алания,р. Терек,БПК5,0,2,5.0,18.0,ПДК,,,,,,,,
3021,2012-03-31,64000000000,Сахалинская область,"малые реки, озера, водохранилища",БПК5,0,1,9.0,9.0,ПДК,,,,,,,,
3022,2012-03-31,65000000000,Свердловская область,р. Кама,Взвешенные вещества,0,3,12.0,20.0,ПДК,,,,,,,,
3031,2012-03-31,65000000000,Свердловская область,р. Обь,Взвешенные вещества,0,12,10.0,29.0,ПДК,,,,,,,,
3039,2012-03-31,75000000000,Челябинская область,р. Кама,Взвешенные вещества,0,1,10.0,10.0,ПДК,,,,,,,,
3041,2012-03-31,75000000000,Челябинская область,р. Обь,Взвешенные вещества,0,2,19.0,22.0,ПДК,,,,,,,,
3046,2012-04-30,19000000000,Вологодская область,р. Северная Двина,БПК5,0,1,10.0,10.0,ПДК,,,,,,,,
3051,2012-04-30,25000000000,Иркутская область,р. Енисей,Взвешенные вещества,0,8,14.0,47.0,ПДК,,,,,,,,
3053,2012-04-30,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,15,10.0,48.0,ПДК,,,,,,,,
3062,2012-04-30,37000000000,Курганская область,р. Обь,Взвешенные вещества,0,4,10.0,29.0,ПДК,,,,,,,,
3066,2012-04-30,46000000000,Московская область,р. Волга,БПК5,0,4,6.0,8.0,ПДК,,,,,,,,
3072,2012-04-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
3076,2012-04-30,22000000000,Нижегородская область,р. Волга,БПК5,0,1,5.0,5.0,ПДК,,,,,,,,
3077,2012-04-30,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,14,11.0,23.0,ПДК,,,,,,,,
3078,2012-04-30,50000000000,Новосибирская область,"малые реки, озера, водохранилища",ХПК,0,3,10.0,17.0,ПДК,,,,,,,,
3082,2012-04-30,57000000000,Пермский край,р. Волга,Взвешенные вещества,0,8,11.0,39.0,ПДК,,,,,,,,
3083,2012-04-30,57000000000,Пермский край,р. Кама,Взвешенные вещества,0,4,12.0,29.0,ПДК,,,,,,,,
3087,2012-04-30,5000000000,Приморский край,р. Амур,БПК5,0,1,19.0,19.0,ПДК,,,,,,,,
3089,2012-04-30,5000000000,Приморский край,"малые реки, озера, водохранилища",БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
3095,2012-04-30,88000000000,Республика Марий Эл,р. Волга,Взвешенные вещества,0,1,20.0,20.0,ПДК,,,,,,,,
3104,2012-04-30,65000000000,Свердловская область,р. Кама,Взвешенные вещества,0,8,11.0,49.0,ПДК,,,,,,,,
