id,period,okato,subject,river_basin,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
7852,2018-08-31,75000000000,Челябинская область,р. Тобол,Медь,3,1,35.0,35.0,ПДК,Медь,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.035
7854,2018-08-31,71140000000,Ямало-Ненецкий автономный округ (Тюменская область),р. Обь,Железо общее,4,6,31.0,48.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.800000000000001
7855,2018-08-31,71140000000,Ямало-Ненецкий автономный округ (Тюменская область),р. Обь,Цинк,3,4,13.0,25.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.25
7856,2018-09-30,14000000000,Белгородская область,р. Дон,Растворенный кислород,0,1,2.8,2.8,мг/л,,,,,,,,2.8
7857,2018-09-30,14000000000,Белгородская область,р. Дон,Нитрит-ионы,4э,2,12.0,13.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.26
7858,2018-09-30,19000000000,Вологодская область,р. Северная Двина,Лигносульфонаты,4,1,16.0,16.0,ПДК,Лигносульфонаты,4,2.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,32.0
7859,2018-09-30,45000000000,г. Москва,р. Волга,Нитрит-ионы,4э,2,11.0,12.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.24
7860,2018-09-30,76000000000,Забайкальский край,р. Амур,Аммоний-ион,4,1,12.0,12.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.800000000000001
7861,2018-09-30,76000000000,Забайкальский край,р. Амур,Нитрит-ионы,4э,2,30.0,33.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.66
7862,2018-09-30,25000000000,Иркутская область,р. Ангара,Лигнин сульфатный,4,1,12.0,12.0,ПДК,Лигнин сульфатный,4,5.0,2003-04-30,2021-01-27,СанПиН-2003,true,60.0
7864,2018-09-30,32000000000,Кемеровская область - Кузбасс,р. Обь,Цинк,3,1,18.0,18.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.18
7867,2018-09-30,33000000000,Кировская область,р. Кама,Марганец,4,1,45.0,45.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.45
7870,2018-09-30,44000000000,Магаданская область,р. Колыма,Марганец,4,1,34.0,34.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.34
7871,2018-09-30,46000000000,Московская область,р. Волга,Аммоний-ион,4,5,12.0,48.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,19.200000000000003
7873,2018-09-30,46000000000,Московская область,р. Волга,Нитрит-ионы,4э,15,11.0,48.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.96
7875,2018-09-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Сульфаты,4,1,13.0,13.0,ПДК,Сульфаты,4,100.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,1300.0
7876,2018-09-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Молибден,2,2,4.0,4.0,ПДК,Молибден,2,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.004
7877,2018-09-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Медь,3,1,41.0,41.0,ПДК,Медь,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.041
7878,2018-09-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Никель,3,4,12.0,29.0,ПДК,Никель,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.29
7879,2018-09-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Дитиофосфат крезиловый,4,1,16.0,16.0,ПДК,Дитиофосфат крезиловый,4,0.001,2003-04-30,2021-01-27,СанПиН-2003,true,0.016
7881,2018-09-30,22000000000,Нижегородская область,р. Волга,Сульфаты,4,1,12.0,12.0,ПДК,Сульфаты,4,100.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,1200.0
7882,2018-09-30,49000000000,Новгородская область,"малые реки, озера, водохранилища",Марганец,4,4,30.0,45.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.45
7883,2018-09-30,50000000000,Новосибирская область,р. Обь,Алюминий,4,1,10.0,10.0,ПДК,Алюминий,4,0.04,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.4
7884,2018-09-30,50000000000,Новосибирская область,р. Обь,Марганец,4,2,33.0,45.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.45
7885,2018-09-30,53000000000,Оренбургская область,р. Урал,Цинк,3,1,12.0,12.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.12
7887,2018-09-30,5000000000,Приморский край,"малые реки, озера, водохранилища",Цинк,3,1,24.0,24.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.24
7888,2018-09-30,5000000000,Приморский край,"малые реки, озера, водохранилища",Нитрит-ионы,4э,1,22.0,22.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.44
7892,2018-09-30,92000000000,Республика Татарстан (Татарстан),р. Волга,Нитрит-ионы,4э,1,11.0,11.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.22
7893,2018-09-30,61000000000,Рязанская область,р. Волга,Нитрит-ионы,4э,1,11.0,11.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.22
7894,2018-09-30,61000000000,Рязанская область,р. Волга,Растворенный кислород,0,1,2.5,2.5,мг/л,,,,,,,,2.5
7895,2018-09-30,61000000000,Рязанская область,р. Волга,Аммоний-ион,4,1,17.0,17.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,6.800000000000001
7896,2018-09-30,36000000000,Самарская область,р. Волга,Растворенный кислород,0,1,2.7,2.7,мг/л,,,,,,,,2.7
7898,2018-09-30,36000000000,Самарская область,р. Волга,Нитрит-ионы,4э,1,12.0,12.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.24
7899,2018-09-30,64000000000,Сахалинская область,"малые реки, озера, водохранилища",Аммоний-ион,4,1,12.0,12.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.800000000000001
7901,2018-09-30,65000000000,Свердловская область,р. Тобол,Фосфаты,4э,1,13.0,13.0,ПДК,Фосфаты,4э,0.2,2016-12-13,2099-12-31,Минсельхоз-2016,true,2.6
7902,2018-09-30,65000000000,Свердловская область,р. Тобол,Цинк,3,2,11.0,21.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.21
7903,2018-09-30,65000000000,Свердловская область,р. Тобол,Нитрит-ионы,4э,3,11.0,16.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.32
7904,2018-09-30,70000000000,Тульская область,р. Волга,Нитрит-ионы,4э,6,11.0,16.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.32
7906,2018-09-30,8000000000,Хабаровский край,р. Амур,Кадмий,2,4,3.0,4.0,ПДК,Кадмий,2,0.005,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.02
7907,2018-09-30,8000000000,Хабаровский край,р. Амур,Алюминий,4,8,11.0,33.0,ПДК,Алюминий,4,0.04,2016-12-13,2099-12-31,Минсельхоз-2016,true,1.32
7908,2018-09-30,8000000000,Хабаровский край,р. Амур,Нитрит-ионы,4э,1,11.0,11.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.22
7909,2018-09-30,8000000000,Хабаровский край,р. Амур,Свинец,2,1,4.0,4.0,ПДК,Свинец,2,0.006,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.024
7910,2018-09-30,8000000000,Хабаровский край,р. Амур,Марганец,4,2,30.0,39.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.39
7911,2018-09-30,75000000000,Челябинская область,р. Тобол,Цинк,3,1,18.0,18.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.18
7913,2018-10-31,10000000000,Амурская область,р. Амур,Медь,3,3,34.0,40.0,ПДК,Медь,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.04
7914,2018-10-31,10000000000,Амурская область,р. Амур,Цинк,3,3,19.0,26.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.26
7915,2018-10-31,14000000000,Белгородская область,р. Дон,Нитрит-ионы,4э,1,18.0,18.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.36
7916,2018-10-31,17000000000,Владимирская область,р. Волга,Растворенный кислород,0,1,2.6,2.6,мг/л,,,,,,,,2.6
7917,2018-10-31,19000000000,Вологодская область,р. Северная Двина,ГХЦГ,1,1,3.0,3.0,ПДК,ГХЦГ,1,1.0E-5,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.0000000000000004E-5
7918,2018-10-31,45000000000,г. Москва,р. Волга,Аммоний-ион,4,3,16.0,16.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,6.4
7919,2018-10-31,45000000000,г. Москва,р. Волга,Нитрит-ионы,4э,3,10.0,20.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.4
7920,2018-10-31,76000000000,Забайкальский край,р. Амур,Нитрит-ионы,4э,1,20.0,20.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.4
7925,2018-10-31,46000000000,Московская область,р. Волга,Медь,3,1,47.0,47.0,ПДК,Медь,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.047
7926,2018-10-31,46000000000,Московская область,р. Волга,Аммоний-ион,4,11,10.0,39.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,15.600000000000001
7927,2018-10-31,46000000000,Московская область,р. Волга,Фосфаты,4э,2,14.0,17.0,ПДК,Фосфаты,4э,0.2,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.4000000000000004
7928,2018-10-31,46000000000,Московская область,р. Волга,Нитрит-ионы,4э,13,11.0,23.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.46
7929,2018-10-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Молибден,2,2,3.0,4.0,ПДК,Молибден,2,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.004
7930,2018-10-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Цинк,3,1,10.0,10.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.1
7931,2018-10-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Дитиофосфат крезиловый,4,3,10.0,15.0,ПДК,Дитиофосфат крезиловый,4,0.001,2003-04-30,2021-01-27,СанПиН-2003,true,0.015
7932,2018-10-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Никель,3,4,14.0,23.0,ПДК,Никель,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.23
7933,2018-10-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Ртуть,1,2,4.0,4.0,ПДК,Ртуть,1,1.0E-5,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.0E-5
7935,2018-10-31,22000000000,Нижегородская область,р. Волга,Сульфаты,4,1,14.0,14.0,ПДК,Сульфаты,4,100.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,1400.0
7937,2018-10-31,50000000000,Новосибирская область,р. Обь,Марганец,4,4,31.0,44.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.44
7938,2018-10-31,53000000000,Оренбургская область,р. Урал,Цинк,3,1,22.0,22.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.22
7940,2018-10-31,5000000000,Приморский край,р. Амур,Нитрит-ионы,4э,2,13.0,36.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.72
7941,2018-10-31,5000000000,Приморский край,р. Амур,Цинк,3,1,12.0,12.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.12
7943,2018-10-31,5000000000,Приморский край,р. Амур,Растворенный кислород,0,1,2.9,2.9,мг/л,,,,,,,,2.9
7944,2018-10-31,5000000000,Приморский край,"малые реки, озера, водохранилища",Цинк,3,2,23.0,44.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.44
7945,2018-10-31,5000000000,Приморский край,"малые реки, озера, водохранилища",Марганец,4,1,34.0,34.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.34
7946,2018-10-31,81000000000,Республика Бурятия,р. Енисей,Фториды,3,1,11.0,11.0,ПДК,Фториды,3,0.75,2016-12-13,2099-12-31,Минсельхоз-2016,true,8.25
7947,2018-10-31,81000000000,Республика Бурятия,р. Енисей,Кадмий,2,1,3.0,3.0,ПДК,Кадмий,2,0.005,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.015
7949,2018-10-31,98000000000,Республика Саха (Якутия),"малые реки, озера, водохранилища",Цинк,3,1,20.0,20.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.2
7952,2018-10-31,61000000000,Рязанская область,р. Волга,Аммоний-ион,4,1,15.0,15.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,6.0
7953,2018-10-31,36000000000,Самарская область,р. Волга,Сульфиды и сероводород,4,1,46.0,46.0,ПДК,Сульфиды и сероводород,4,0.05,2003-04-30,2021-01-27,СанПиН-2003,true,2.3000000000000003
7954,2018-10-31,36000000000,Самарская область,р. Волга,Аммоний-ион,4,2,10.0,21.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,8.4
7955,2018-10-31,65000000000,Свердловская область,р. Кама,Марганец,4,1,34.0,34.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.34
7956,2018-10-31,65000000000,Свердловская область,р. Тобол,Нитрит-ионы,4э,3,11.0,18.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.36
7957,2018-10-31,65000000000,Свердловская область,р. Тобол,Цинк,3,1,18.0,18.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.18
7959,2018-10-31,66000000000,Смоленская область,р. Днепр,Аммоний-ион,4,2,13.0,13.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,5.2
7961,2018-10-31,66000000000,Смоленская область,р. Днепр,Растворенный кислород,0,2,2.3,2.8,мг/л,,,,,,,,2.8
7964,2018-10-31,8000000000,Хабаровский край,р. Амур,Марганец,4,1,41.0,41.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.41000000000000003
7965,2018-10-31,8000000000,Хабаровский край,р. Амур,Кадмий,2,1,4.0,4.0,ПДК,Кадмий,2,0.005,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.02
7966,2018-10-31,8000000000,Хабаровский край,р. Амур,Аммоний-ион,4,1,28.0,28.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,11.200000000000001
7967,2018-10-31,8000000000,Хабаровский край,р. Амур,Цинк,3,5,19.0,40.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.4
7969,2018-10-31,75000000000,Челябинская область,р. Тобол,Марганец,4,1,37.0,37.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.37
7971,2018-10-31,75000000000,Челябинская область,р. Тобол,Цинк,3,1,24.0,24.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.24
7973,2018-10-31,71140000000,Ямало-Ненецкий автономный округ (Тюменская область),р. Обь,Марганец,4,2,35.0,36.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.36
7974,2018-10-31,71140000000,Ямало-Ненецкий автономный округ (Тюменская область),р. Обь,Цинк,3,3,20.0,37.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.37
7975,2018-11-30,14000000000,Белгородская область,р. Дон,Нитрит-ионы,4э,1,15.0,15.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.3
7976,2018-11-30,17000000000,Владимирская область,р. Волга,Железо общее,4,1,38.0,38.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.8000000000000003
7977,2018-11-30,45000000000,г. Москва,р. Волга,Нитрит-ионы,4э,1,12.0,12.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.24
7978,2018-11-30,45000000000,г. Москва,р. Волга,Аммоний-ион,4,2,12.0,21.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,8.4
7979,2018-11-30,40000000000,г. Санкт-Петербург,"малые реки, озера, водохранилища",Марганец,4,3,31.0,34.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.34
7980,2018-11-30,76000000000,Забайкальский край,р. Амур,Нитрит-ионы,4э,1,11.0,11.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.22
7981,2018-11-30,76000000000,Забайкальский край,р. Амур,Марганец,4,5,30.0,36.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.36
7985,2018-11-30,46000000000,Московская область,р. Волга,Нефть и нефтепродукты,3,1,49.0,49.0,ПДК,Нефть и нефтепродукты,3,0.05,2016-12-13,2099-12-31,Минсельхоз-2016,true,2.45
7986,2018-11-30,46000000000,Московская область,р. Волга,Формальдегид,2,1,4.0,4.0,ПДК,Формальдегид,2,0.05,2003-04-30,2021-01-27,СанПиН-2003,true,0.2
7987,2018-11-30,46000000000,Московская область,р. Волга,Аммоний-ион,4,8,12.0,49.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,19.6
7988,2018-11-30,46000000000,Московская область,р. Волга,Нитрит-ионы,4э,13,10.0,35.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.7000000000000001
7989,2018-11-30,46000000000,Московская область,р. Волга,Растворенный кислород,0,1,2.7,2.7,мг/л,,,,,,,,2.7
7990,2018-11-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Фосфаты,4э,1,8.0,8.0,ПДК,Фосфаты,4э,0.2,2016-12-13,2099-12-31,Минсельхоз-2016,true,1.6
7991,2018-11-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Никель,3,3,14.0,41.0,ПДК,Никель,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.41000000000000003
7992,2018-11-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Аммоний-ион,4,1,31.0,31.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,12.4
7994,2018-11-30,22000000000,Нижегородская область,р. Волга,Железо общее,4,1,12.0,12.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,1.2000000000000002
7997,2018-11-30,50000000000,Новосибирская область,р. Обь,Марганец,4,4,30.0,49.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.49
7998,2018-11-30,50000000000,Новосибирская область,р. Обь,Алюминий,4,1,11.0,11.0,ПДК,Алюминий,4,0.04,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.44
7999,2018-11-30,53000000000,Оренбургская область,р. Урал,Медь,3,1,44.0,44.0,ПДК,Медь,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.044
8000,2018-11-30,53000000000,Оренбургская область,р. Урал,Нитрит-ионы,4э,1,12.0,12.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.24
8001,2018-11-30,57000000000,Пермский край,р. Кама,Железо общее,4,1,34.0,34.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.4000000000000004
8003,2018-11-30,5000000000,Приморский край,р. Амур,Алюминий,4,2,13.0,13.0,ПДК,Алюминий,4,0.04,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.52
8005,2018-11-30,5000000000,Приморский край,"малые реки, озера, водохранилища",Цинк,3,2,17.0,38.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.38
8006,2018-11-30,87000000000,Республика Коми,р. Печора,Кадмий,2,1,3.0,3.0,ПДК,Кадмий,2,0.005,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.015
8009,2018-11-30,98000000000,Республика Саха (Якутия),"малые реки, озера, водохранилища",Цинк,3,1,20.0,20.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.2
8012,2018-11-30,61000000000,Рязанская область,р. Волга,Аммоний-ион,4,1,14.0,14.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,5.6000000000000005
8014,2018-11-30,36000000000,Самарская область,р. Волга,Аммоний-ион,4,1,26.0,26.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,10.4
8015,2018-11-30,65000000000,Свердловская область,р. Кама,Марганец,4,1,33.0,33.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.33
8017,2018-11-30,65000000000,Свердловская область,р. Тобол,Цинк,3,2,12.0,20.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.2
8018,2018-11-30,65000000000,Свердловская область,р. Тобол,Нитрит-ионы,4э,1,13.0,13.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.26
8019,2018-11-30,65000000000,Свердловская область,р. Тобол,Никель,3,1,10.0,10.0,ПДК,Никель,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.1
8024,2018-11-30,70000000000,Тульская область,р. Волга,Нитрит-ионы,4э,1,14.0,14.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.28
8026,2018-11-30,8000000000,Хабаровский край,р. Амур,Кадмий,2,1,4.0,4.0,ПДК,Кадмий,2,0.005,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.02
8027,2018-11-30,8000000000,Хабаровский край,р. Амур,Алюминий,4,2,14.0,16.0,ПДК,Алюминий,4,0.04,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.64
8028,2018-11-30,8000000000,Хабаровский край,р. Амур,Цинк,3,7,11.0,47.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.47000000000000003
8029,2018-11-30,8000000000,Хабаровский край,р. Амур,Марганец,4,1,44.0,44.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.44
8030,2018-11-30,8000000000,Хабаровский край,р. Амур,Медь,3,3,38.0,49.0,ПДК,Медь,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.049
8031,2018-11-30,8000000000,Хабаровский край,"малые реки, озера, водохранилища",Медь,3,1,46.0,46.0,ПДК,Медь,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.046
8032,2018-11-30,75000000000,Челябинская область,р. Тобол,Цинк,3,1,19.0,19.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.19
8034,2018-11-30,71140000000,Ямало-Ненецкий автономный округ (Тюменская область),р. Обь,Железо общее,4,2,37.0,47.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.7
8035,2018-11-30,71140000000,Ямало-Ненецкий автономный округ (Тюменская область),р. Обь,Марганец,4,1,31.0,31.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.31
8036,2018-12-31,10000000000,Амурская область,р. Амур,Алюминий,4,2,33.0,43.0,ПДК,Алюминий,4,0.04,2016-12-13,2099-12-31,Минсельхоз-2016,true,1.72
8037,2018-12-31,10000000000,Амурская область,р. Амур,Цинк,3,1,11.0,11.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.11
8038,2018-12-31,14000000000,Белгородская область,р. Дон,Нитрит-ионы,4э,1,15.0,15.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.3
8039,2018-12-31,45000000000,г. Москва,р. Волга,Аммоний-ион,4,3,10.0,15.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,6.0
8040,2018-12-31,40000000000,г. Санкт-Петербург,"малые реки, озера, водохранилища",Марганец,4,2,39.0,49.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.49
8041,2018-12-31,25000000000,Иркутская область,р. Ангара,Лигнин сульфатный,4,1,17.0,17.0,ПДК,Лигнин сульфатный,4,5.0,2003-04-30,2021-01-27,СанПиН-2003,true,85.0
8042,2018-12-31,30000000000,Камчатский край,"малые реки, озера, водохранилища",Нефть и нефтепродукты,3,2,46.0,49.0,ПДК,Нефть и нефтепродукты,3,0.05,2016-12-13,2099-12-31,Минсельхоз-2016,true,2.45
8044,2018-12-31,46000000000,Московская область,р. Волга,Нитрит-ионы,4э,6,10.0,17.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.34
8045,2018-12-31,46000000000,Московская область,р. Волга,Растворенный кислород,0,1,2.1,2.1,мг/л,,,,,,,,2.1
8046,2018-12-31,46000000000,Московская область,р. Волга,Аммоний-ион,4,12,10.0,46.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,18.400000000000002
8047,2018-12-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Никель,3,2,16.0,20.0,ПДК,Никель,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.2
8048,2018-12-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Сульфаты,4,1,11.0,11.0,ПДК,Сульфаты,4,100.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,1100.0
