id,period,subject,municipality,settlement,oktmo,water_body,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
3171,2014-08-31,Республика Коми,Котласский муниципальный район,г. Сольвычегодск,11627104001,р. Вычегда,Марганец,4,1,70.0,70.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.7000000000000001
3172,2014-08-31,Республика Коми,МР Печора,г. Печора,87620101001,р. Печора,Железо общее,4,1,144.0,144.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,14.4
3173,2014-08-31,Республика Коми,МР Печора,г. Печора,87620101001,р. Печора,Железо общее,4,1,61.0,61.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,6.1000000000000005
3174,2014-08-31,Республика Коми,МР Печора,г. Печора,87620101001,р. Печора,Железо общее,4,1,60.0,60.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,6.0
3175,2014-08-31,Республика Коми,МР Печора,г. Печора,87620101001,р. Печора,Железо общее,4,1,61.0,61.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,6.1000000000000005
3176,2014-08-31,Республика Коми,МР Троицко-Печорский,пгт. Троицко-Печорск,87636151051,р. Печора,Железо общее,4,1,241.0,241.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,24.1
3177,2014-08-31,Республика Коми,ГО Усинск,с. Мутный Материк,87723000136,р. Печора,Железо общее,4,1,57.0,57.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,5.7
3178,2014-08-31,Республика Коми,ГО Усинск,с. Усть-Уса,87723000146,р. Уса,Железо общее,4,1,1260.0,1260.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,126.0
3179,2014-08-31,Республика Коми,ГО Усинск,с. Усть-Уса,87723000146,р. Уса,Железо общее,4,1,1100.0,1100.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,110.0
3180,2014-08-31,Республика Коми,ГО Усинск,с. Усть-Уса,87723000146,р. Уса,Медь,3,1,56.0,56.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.056
3181,2014-08-31,Республика Коми,ГО Усинск,с. Усть-Уса,87723000146,р. Уса,Железо общее,4,1,621.0,621.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,62.1
3182,2014-08-31,Республика Коми,ГО Усинск,с. Усть-Уса,87723000146,р. Уса,Медь,3,1,57.0,57.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.057
3183,2014-08-31,Республика Коми,ГО Усинск,с. Усть-Уса,87723000146,р. Уса,Свинец,2,1,24.0,24.0,ПДК,Свинец,2,0.006,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.14400000000000002
3184,2014-08-31,Республика Коми,ГО Усинск,с. Усть-Уса,87723000146,р. Уса,Свинец,2,1,27.0,27.0,ПДК,Свинец,2,0.006,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.162
3185,2014-08-31,Республика Коми,ГО Усинск,с. Усть-Уса,87723000146,р. Уса,Железо общее,4,1,868.0,868.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,86.80000000000001
3186,2014-08-31,Саратовская область,Пугачёвский район,г. Пугачев,63637101001,р. Большой Иргиз,Марганец,4,1,102.0,102.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.02
3187,2014-08-31,Сахалинская область,городской округ Охинский,г. Оха,64736000001,р. Охинка,Нефть и нефтепродукты,3,1,100.0,100.0,ПДК,Нефть и нефтепродукты,3,0.05,2010-01-18,2099-12-31,Росрыболовство-2010,true,5.0
3188,2014-08-31,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Медь,3,1,188.0,188.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.188
3190,2014-08-31,Свердловская область,городской округ Рефтинский,рп. Рефтинский,65763000051,р. Полуденка,Ванадий,3,1,65.0,65.0,ПДК,Ванадий,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.065
3191,2014-08-31,Свердловская область,городской округ Рефтинский,рп. Рефтинский,65763000051,р. Полуденка,Марганец,4,1,90.0,90.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.9
3192,2014-08-31,Свердловская область,городской округ Рефтинский,рп. Рефтинский,65763000051,р. Полуденка,Ванадий,3,1,56.0,56.0,ПДК,Ванадий,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.056
3194,2014-08-31,Свердловская область,городской округ Верхотурский,с. Прокопьевская Салда,65709000346,р. Салда,Медь,3,1,104.0,104.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.10400000000000001
3195,2014-08-31,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,74.0,74.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.74
3196,2014-08-31,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,160.0,160.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.6
3197,2014-08-31,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,229.0,229.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,2.29
3199,2014-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,Нитрит-ионы,4э,1,116.0,116.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,2.32
3200,2014-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,Нитрит-ионы,4э,1,110.0,110.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,2.2
3201,2014-09-30,Магаданская область,Ольский,с. Талон,44702000136,р. Тауй,Медь,3,1,63.0,63.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.063
3202,2014-09-30,Мурманская область,Городской округ город Кировск с подведомственной территорией,г. Кировск,47712000001,оз. Большой Вудъявр,Молибден,2,1,20.0,20.0,ПДК,Молибден,2,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.02
3203,2014-09-30,Мурманская область,Городской округ город Апатиты с подведомственной территорией,г. Апатиты,47705000001,оз. Имандра,Молибден,2,1,6.0,6.0,ПДК,Молибден,2,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.006
3204,2014-09-30,Мурманская область,Городской округ город Апатиты с подведомственной территорией,г. Апатиты,47705000001,р. Белая,Молибден,2,1,16.0,16.0,ПДК,Молибден,2,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.016
3205,2014-09-30,Оренбургская область,Медногорск,г. Медногорск,53715000001,р. Блява,Медь,3,1,67.0,67.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.067
3206,2014-09-30,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Марганец,4,1,204.0,204.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,2.04
3207,2014-09-30,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Железо общее,4,1,766.0,766.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,76.60000000000001
3208,2014-09-30,Пермский край,Александровский район,рп. Всеволодо-Вильва,57605154051,р. Северная Вильва,Марганец,4,1,73.0,73.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.73
3209,2014-09-30,Пермский край,Александровский район,рп. Всеволодо-Вильва,57605154051,р. Северная Вильва,Железо общее,4,1,183.0,183.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,18.3
3211,2014-09-30,Псковская область,городской округ Великие Луки,г. Великие Луки,58710000001,р. Ловать,Кадмий,2,1,5.0,5.0,ПДК,Кадмий,2,0.005,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.025
3212,2014-09-30,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Пышма,Марганец,4,1,66.0,66.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.66
3214,2014-09-30,Свердловская область,городской округ Верхотурский,с. Прокопьевская Салда,65709000346,р. Салда,Медь,3,1,70.0,70.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.07
3230,2014-10-31,Магаданская область,Ягоднинский,п. Оротукан,44722000071,р. Оротукан,Марганец,4,1,60.0,60.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.6
3233,2014-10-31,Мурманская область,Городской округ город Кировск с подведомственной территорией,г. Кировск,47712000001,оз. Большой Вудъявр,Молибден,2,1,24.0,24.0,ПДК,Молибден,2,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.024
3234,2014-10-31,Мурманская область,Городской округ город Апатиты с подведомственной территорией,г. Апатиты,47705000001,оз. Имандра,Молибден,2,1,6.0,6.0,ПДК,Молибден,2,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.006
3235,2014-10-31,Мурманская область,Городской округ город Апатиты с подведомственной территорией,г. Апатиты,47705000001,р. Белая,Молибден,2,1,18.0,18.0,ПДК,Молибден,2,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.018000000000000002
3236,2014-10-31,Мурманская область,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111,р. Нюдуай,Никель,3,1,63.0,63.0,ПДК,Никель,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.63
3237,2014-10-31,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Тула,Марганец,4,1,62.0,62.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.62
3238,2014-10-31,Оренбургская область,Медногорск,г. Медногорск,53715000001,р. Блява,Медь,3,1,55.0,55.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.055
3239,2014-10-31,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Марганец,4,1,247.0,247.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,2.47
3240,2014-10-31,Пермский край,Александровский район,рп. Всеволодо-Вильва,57605154051,р. Северная Вильва,Марганец,4,1,88.0,88.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.88
3241,2014-10-31,Приморский край,Арсеньевский,г. Арсеньев,5703000001,р. Дачная,Растворенный кислород,0,1,1.5,1.5,мг/л,,,,,,,,1.5
3242,2014-10-31,Ростовская область,Город Донецк,г. Донецк,60717000001,р. Cеверский Донец,Марганец,4,1,100.0,100.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.0
3243,2014-10-31,Самарская область,Волжский район,пгт. Стройкерамика,36614157056,р. Падовая,Сульфиды и сероводород,4,1,115.0,115.0,ПДК,Сульфиды и сероводород,4,0.05,2003-04-30,2021-01-27,СанПиН-2003,true,5.75
3244,2014-10-31,Самарская область,Волжский район,пгт. Стройкерамика,36614157056,р. Падовая,Растворенный кислород,0,1,1.8,1.8,мг/л,,,,,,,,1.8
3245,2014-10-31,Саратовская область,Пугачёвский район,г. Пугачев,63637101001,р. Большой Иргиз,Марганец,4,1,142.0,142.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.42
3246,2014-10-31,Саратовская область,Пугачёвский район,г. Пугачев,63637101001,р. Большой Иргиз,Марганец,4,1,84.0,84.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.84
3247,2014-10-31,Сахалинская область,городской округ Охинский,г. Оха,64736000001,р. Охинка,Нефть и нефтепродукты,3,1,100.0,100.0,ПДК,Нефть и нефтепродукты,3,0.05,2010-01-18,2099-12-31,Росрыболовство-2010,true,5.0
3249,2014-10-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Медь,3,1,108.0,108.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.108
3251,2014-10-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Патрушиха,Марганец,4,1,63.0,63.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.63
3252,2014-10-31,Свердловская область,городской округ Верхотурский,с. Прокопьевская Салда,65709000346,р. Салда,Медь,3,1,54.0,54.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.054
3253,2014-10-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Светлая,Железо общее,4,1,136.0,136.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,13.600000000000001
3254,2014-10-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Светлая,Железо общее,4,1,132.0,132.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,13.200000000000001
3255,2014-10-31,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,211.0,211.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,2.11
3257,2014-10-31,Хабаровский край,Солнечный,п. Горный,8644432101,р. Силинка,Марганец,4,1,54.0,54.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.54
3258,2014-10-31,Хабаровский край,Солнечный,п. Горный,8644432101,р. Силинка,Цинк,3,1,65.0,65.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.65
3259,2014-10-31,Хабаровский край,Солнечный,п. Горный,8644432101,р. Силинка,Марганец,4,1,70.0,70.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.7000000000000001
3260,2014-10-31,Хабаровский край,Солнечный,п. Горный,8644432101,р. Силинка,Марганец,4,1,52.0,52.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.52
3261,2014-10-31,Хабаровский край,Солнечный,п. Горный,8644432101,р. Силинка,Цинк,3,1,61.0,61.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.61
3262,2014-11-30,Ленинградская область,Тосненский муниципальный район,г. Любань,41648105001,р. Тигода,Нефть и нефтепродукты,3,1,82.0,82.0,ПДК,Нефть и нефтепродукты,3,0.05,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.1000000000000005
3263,2014-11-30,Магаданская область,Ольский,с. Талон,44702000136,р. Тауй,Медь,3,1,58.0,58.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.058
3264,2014-11-30,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,Аммоний-ион,4,1,54.0,54.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,21.6
3265,2014-11-30,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Ельцовка 1,Марганец,4,1,58.0,58.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.58
3266,2014-11-30,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Камышенка,Марганец,4,1,77.0,77.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.77
3267,2014-11-30,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Плющиха,Марганец,4,1,83.0,83.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.8300000000000001
3268,2014-11-30,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Тула,Марганец,4,1,59.0,59.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.59
3269,2014-11-30,Омская область,Муромцевский район,с. Костино,52634417101,р. Артынка,Марганец,4,1,60.0,60.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.6
3270,2014-11-30,Оренбургская область,Медногорск,г. Медногорск,53715000001,р. Блява,Медь,3,1,59.0,59.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.059000000000000004
3271,2014-11-30,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Железо общее,4,1,1600.0,1600.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,160.0
3272,2014-11-30,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Марганец,4,1,560.0,560.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,5.6000000000000005
3273,2014-11-30,Пермский край,Александровский район,рп. Всеволодо-Вильва,57605154051,р. Северная Вильва,Марганец,4,1,100.0,100.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.0
3274,2014-11-30,Пермский край,Александровский район,рп. Всеволодо-Вильва,57605154051,р. Северная Вильва,Железо общее,4,1,112.0,112.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,11.200000000000001
3275,2014-11-30,Саратовская область,Пугачёвский район,г. Пугачев,63637101001,р. Большой Иргиз,Марганец,4,1,142.0,142.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.42
3276,2014-11-30,Сахалинская область,городской округ Охинский,г. Оха,64736000001,р. Охинка,Нефть и нефтепродукты,3,1,100.0,100.0,ПДК,Нефть и нефтепродукты,3,0.05,2010-01-18,2099-12-31,Росрыболовство-2010,true,5.0
3277,2014-11-30,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Медь,3,1,58.0,58.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.058
3278,2014-11-30,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Цинк,3,1,52.0,52.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.52
3279,2014-11-30,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Марганец,4,1,106.0,106.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.06
3280,2014-11-30,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Медь,3,1,68.0,68.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.068
3281,2014-11-30,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Медь,3,1,78.0,78.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.078
3285,2014-11-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Патрушиха,Марганец,4,1,98.0,98.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.98
3289,2014-11-30,Свердловская область,городской округ Первоуральск,г. Первоуральск,65753000001,р. Пахотка,Хром (VI),3,1,75.0,75.0,ПДК,Хром (VI),3,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.5
3290,2014-11-30,Свердловская область,городской округ Рефтинский,рп. Рефтинский,65763000051,р. Полуденка (приток р. Рефт),Ванадий,3,1,64.0,64.0,ПДК,Ванадий,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.064
3291,2014-11-30,Свердловская область,городской округ Рефтинский,рп. Рефтинский,65763000051,р. Полуденка (приток р. Рефт),Ванадий,3,1,81.0,81.0,ПДК,Ванадий,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.081
3292,2014-11-30,Свердловская область,городской округ Рефтинский,рп. Рефтинский,65763000051,р. Полуденка (приток р. Рефт),Ванадий,3,1,72.0,72.0,ПДК,Ванадий,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.07200000000000001
3293,2014-11-30,Свердловская область,городской округ Рефтинский,рп. Рефтинский,65763000051,р. Полуденка (приток р. Рефт),Марганец,4,1,51.0,51.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.51
3294,2014-11-30,Свердловская область,городской округ Верхотурский,с. Прокопьевская Салда,65709000346,р. Салда,Марганец,4,1,64.0,64.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.64
3295,2014-11-30,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,114.0,114.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.1400000000000001
3296,2014-11-30,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,131.0,131.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.31
3297,2014-11-30,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,315.0,315.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,3.15
3300,2014-11-30,Свердловская область,городской округ Первоуральск,г. Первоуральск,65753000001,р. Чусовая,Марганец,4,1,56.0,56.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.56
3301,2014-11-30,Свердловская область,городской округ Первоуральск,г. Первоуральск,65753000001,р. Чусовая,Марганец,4,1,55.0,55.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.55
3302,2014-11-30,Тюменская область,Заводоуковский район,г. Заводоуковск,71703000001,р. Ук,Марганец,4,1,73.0,73.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.73
3303,2014-11-30,Хабаровский край,Хабаровский,с. Федоровка,8655443136,р. Березовая,Марганец,4,1,93.0,93.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.93
3304,2014-11-30,Хабаровский край,Хабаровский,с. Сергеевка,8655460101,р. Черная,Кадмий,2,1,10.0,10.0,ПДК,Кадмий,2,0.005,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.05
3305,2014-12-31,Курганская область,Далматовский район,с. Першинское,37608467101,р. Теча,Растворенный кислород,0,1,1.4,1.4,мг/л,,,,,,,,1.4
3306,2014-12-31,Курганская область,Далматовский район,с. Першинское,37608467101,р. Теча,Марганец,4,1,196.0,196.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.96
3307,2014-12-31,Магаданская область,Ольский,с. Талон,44702000136,р. Тауй,Медь,3,1,58.0,58.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.058
3308,2014-12-31,Мурманская область,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111,р. Нюдуай,Медь,3,1,79.0,79.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.079
3311,2014-12-31,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Ельцовка 1,Марганец,4,1,56.0,56.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.56
3312,2014-12-31,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Камышенка,Марганец,4,1,81.0,81.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.81
3313,2014-12-31,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Нижняя Ельцовка,Марганец,4,1,60.0,60.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.6
3314,2014-12-31,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Плющиха,Марганец,4,1,72.0,72.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.72
3315,2014-12-31,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Тула,Марганец,4,1,63.0,63.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.63
3317,2014-12-31,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Железо общее,4,1,2150.0,2150.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,215.0
3318,2014-12-31,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Марганец,4,1,418.0,418.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.18
3319,2014-12-31,Пермский край,Александровский район,рп. Всеволодо-Вильва,57605154051,р. Северная Вильва,Марганец,4,1,96.0,96.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.96
3320,2014-12-31,Пермский край,Александровский район,рп. Всеволодо-Вильва,57605154051,р. Северная Вильва,Железо общее,4,1,283.0,283.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,28.3
3321,2014-12-31,Республика Коми,ГО Сыктывкар,г. Сыктывкар,87701000001,р. Вычегда,Аммоний-ион,4,1,350.0,350.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,140.0
3322,2014-12-31,Республика Коми,ГО Сыктывкар,г. Сыктывкар,87701000001,р. Вычегда,Аммоний-ион,4,1,133.0,133.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,53.2
3323,2014-12-31,Республика Коми,ГО Сыктывкар,г. Сыктывкар,87701000001,р. Сысола,Аммоний-ион,4,1,575.0,575.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,230.0
3324,2014-12-31,Республика Коми,ГО Сыктывкар,г. Сыктывкар,87701000001,р. Сысола,Аммоний-ион,4,1,210.0,210.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,84.0
3325,2014-12-31,Республика Коми,ГО Сыктывкар,г. Сыктывкар,87701000001,р. Сысола,Аммоний-ион,4,1,504.0,504.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,201.60000000000002
3326,2014-12-31,Республика Коми,ГО Сыктывкар,г. Сыктывкар,87701000001,р. Сысола,Аммоний-ион,4,1,343.0,343.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,137.20000000000002
3327,2014-12-31,Республика Коми,ГО Сыктывкар,г. Сыктывкар,87701000001,р. Сысола,Аммоний-ион,4,1,80.0,80.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,32.0
